;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
14;584;П1.1;14.02.2022;119;861;862;860;0;0;0;19;;;;20;;;;12;;;;Не все дети вовлечены в урок, учитель видит детей и делает им замечания. Но есть дети очень активные.
15;713;П1.1;14.02.2022;97;628;629;627;0;0;0;2;;;;49;;;;2;;;;Я удовлетворен работой класса. В классе 2 ученика и оба были вовлечены в работу. Учитель уделял внимание обоим ученикам.
16;546;П1.1;14.02.2022;94;603;602;599;0;0;0;2;;;;20;;;;2;;;;На знание и запоминание таблицы умножения использовать игровые моменты
17;320;П1.1;14.02.2022;91;641;645;639;0;0;0;4;;;;19;;;;3;;;;Я удовлетворенане в полном объёме. Нужно, чтобы вопросы задавались каждому ученику, не зависимо от его активности и способностей. Учительница должна обращаиь внимание на всех. Я могу ей помочь советом, показав реальную картину.
18;322;П1.1;14.02.2022;91;645;641;639;0;0;0;7;;;;18;;;;5;;;;Учитель не опросил всех учеников. Только тех, кто поднимал руки. Необходито указать что всех учеников нужно спрашивать, потому что некоторые могут быть просто не уверены в себе.  
19;593;П1.1;14.02.2022;119;852;853;851;0;0;0;22;;;;12;;;;8;;;;Нет, не удовлетворена, потому что считаю, что  учитель должен взаимодействовать со всеми обучающимися на каждом зучебном занятии. Будем работать!
20;339;П1.1;14.02.2022;133;729;728;727;0;0;0;16;;;;58;;;;14;;;;Работай на уроке удовлетворены. Нужно поработать над поведением активных детей, так как они не дают высказатся остальным.
21;603;П1.1;14.02.2022;89;611;610;609;0;0;0;8;;;;23;;;;8;;;;Методические цели поставленные учителем на уроке достигнуты, все ученики вклчая детей ОВЗ  были задействованы.
22;878;П1.1;14.02.2022;96;624;625;623;0;0;0;6;;;;40;;;;6;;;;Для сильного ученика нужна для самостоятельной работы карточка, чтобы ученик не отвлекался
23;631;П1.1;14.02.2022;113;826;827;825;0;0;0;8;;;;27;;;;6;;;;урок прошел успешно. Цели были достигнуты. В процессе урока учитель продемонстрировал такие качества как собранность, доброжелательность в обращении с учащимися. Речь отличалась грамотностью, эмоциональностью. Обучающиеся на уроке были собраны и активны.
24;639;П1.1;14.02.2022;113;827;826;825;0;0;0;11;;;;19;;;;7;;;;На уроке были реализованы цель и поставленные задаччи. Урок прошел на должном уровне. Обучающиеся и учитель получили огромное удовольствие от общения.
25;935;П1.1;14.02.2022;72;478;477;476;0;0;0;5;;;;120;;;;5;;;;Поставленной целью на уроке не совсем удовлетворена. Считаю, что необходимо продолжить работу по данной компетенции. 
26;938;П1.1;14.02.2022;72;477;478;476;0;0;0;5;;;;113;;;;5;;;;Поставленной целью на уроке не совсем удовлетворена. Считаю, что необходимо продолжить работу по данной компетенции. 
27;969;П1.1;14.02.2022;132;721;719;720;0;0;0;2;;;;12;;;;2;;;;Работой удовлетворены, но из двух учащихся класса учитель больше работает с более сильной девочкой (это отметил сам учитель). Поэтому необходима работа по рапределению внимания учителя, давать возможность второй девочке ответить, хоть на это и требуется больше времени.
28;720;П1.1;15.02.2022;97;629;628;627;0;0;0;2;;;;48;;;;2;;;;Я удовлетворена работой класс. Урок прошел активно, учащиеся были вовлечены  в живую заинтересованную беседу,т.к. на уроке  ОБЖ. шла речь о жизненно важной проблемме выборе профессии.
29;1010;П1.1;15.02.2022;85;569;570;568;0;0;0;8;;;;19;;;;6;;;;На следующей встречи обратить внимание на двух учащихся, которые менее активны на уроке.
30;541;П1.1;15.02.2022;94;602;603;599;0;0;0;7;;;;39;;;;7;;;;Для сильного ученика нужна для самостоятельной работы карточка, чтобы ученик не отвлекался
31;116;П1.1;15.02.2022;122;921;922;920;0;0;0;9;;;;23;;;;9;;;;Продолжать работать над данной компетенцией. На следующей встрече рассмотреть прицельный протокол.
32;999;П1.1;15.02.2022;76;501;502;500;0;0;0;5;;;;76;;;;5;;;;В целам работой удовлетворена. В течение урока внимание учителя распределено между всеми учащимися примерно одинаково. Все учащиеся активно включены в деятельность
33;1004;П1.1;15.02.2022;76;502;501;500;0;0;0;5;;;;80;;;;5;;;;В целам работой удовлетворена. В течение урока внимание учителя распределено между всеми учащимися равномерно  с одной из учениц меньшее количество взаимодействий( ребенок ОВЗ). Все обучающиеся в течение урока были активны
34;304;П1.1;16.02.2022;79;535;536;531;0;0;0;9;;;;10;;;;6;;;;"До следующего занятия провести беседу воспитательного характера по теме""Организация учебного процесса"". Договориться с ребенком, чтобы он более ответственно подходил к уроку."
35;952;П1.1;16.02.2022;98;632;633;631;0;0;0;3;;;;12;;;;3;;;;Для сильного ученика нужно давать дополнительные задания, так как они выполняют работу намного быстрее.
36;191;П1.1;16.02.2022;111;801;802;792;0;0;0;23;;;;20;;;;10;;;;Результатом удовлетворена. Вносить изменения не требуется.
37;198;П1.1;16.02.2022;111;802;801;792;0;0;0;23;;;;15;;;;8;;;;Результатом удовлетворена. Вносить изменения не требуется.
38;73;П1.1;17.02.2022;1;664;665;663;0;0;0;11;;;;70;;;;11;;;;удовлетворена
39;1707;П1.1;17.02.2022;131;748;745;744;0;0;0;6;;;;65;;;;6;;;;На протяжении всего урока учитель привлекал к работе всех учеников  весь класс отвечал на поставленные вопросы. Но нужно больше внимания уделять двум ученикам: Яне и Степану.
40;1015;П1.1;17.02.2022;85;570;569;568;0;0;0;10;;;;14;;;;7;;;;На следующей встречи обратить внимание на трех учащихся, которые менее активны на уроке.
41;326;П1.1;17.02.2022;91;644;643;640;0;0;0;4;;;;26;;;;4;;;;Все дети были охвачены вниманием.
42;1129;П1.1;17.02.2022;73;482;481;480;0;0;0;5;;;;13;;;;5;;;;Я полностью удовлетворена уроком. Во первых учителем был охвачен весь класс. Во вторых учитель взаимодействовал как с классом в целом, так и индивидуально с каждым учащимся. Атмосфера на уроке была спокойная, доброжелательная. Все этапы урока были   последовательны. Цель, которую я себе ставлю, это проработать каждый протокол. Работа очень интересная и полезная.
43;666;П1.1;17.02.2022;108;708;707;706;0;0;0;25;;;;10;;;;10;;;;Урок построен с учетом распределения внимания учителя. В образовательный процесс были включены ученики с разным уровнем подготовки. В целом, урок проведене в соотвествии с поставленными задачами.
44;670;П1.1;17.02.2022;108;707;708;706;0;0;0;26;;;;15;;;;15;;;; 
45;265;П1.1;18.02.2022;78;555;558;554;0;0;0;2;;;;5;;;;2;;;;Я полностью удовлетворена уроком, можно ничего не менять, все учащиеся взаимодействовали.
46;337;П1.1;18.02.2022;133;729;728;727;0;0;0;16;;;;47;;;;14;;;;Работай на уроке удовлетворены. Нужно разговорить детей, которые молчат.
47;1132;П1.1;18.02.2022;73;481;482;480;0;0;0;8;;;;23;;;;8;;;;Я не совсем удовлетворена уроком. Учитель взаимодействовал со всеми учениками в классе, не все учащиеся были готовы ответить на вопрос учителя. Это связано с неумением слушать  , слышать и запоминать ,что говорит учитель. Основной целью ,считаю выбрать методы, которые бы помогли научить ребят умению слушать и запоминать, что говорит учитель, как он объясняет новый материал. Ведь безвыходной ситуации не бывает.  Нужно над этим работать.
48;757;П1.1;18.02.2022;119;849;850;848;0;0;0;21;;;;8;;;;12;;;; На уроке физкультуры делались замечания детям, неправильно выполнявшим задания.Если дети нарушали дисциплину, учитель давал сигнал свистком.  Предложение перейти к осложнённому протоколу.
49;760;П1.1;18.02.2022;119;850;849;848;0;0;0;22;;;;22;;;;22;;;;На этапе  урока - чтение по цепочке - принимали участие все дети  работа с иллюстрацией, работа с текстом 10-12 учащихзся. На уроке каждый ученик имел возможность высказаться. Дети были активны. Предлагаю перейти к осложнённму протоколу, чтобы  посмотреть, кто из ребят пользуется большим вниманием учителя, кого чаще спршивают на уроке.
50;551;П1.1;21.02.2022;117;771;770;773;0;0;0;30;;;;14;;;;9;;;;Удовлетворена работой коллег. На вопрос: нужно ли что-то изменить? Пока не могу ответить. Целью моей работы является качественный показатель результатов, для достижения которой необходима четкая, кропотливая и слаженная работа как классного рук, так и учителей-предметников
51;553;П1.1;21.02.2022;117;770;771;773;0;0;0;21;;;;15;;;;10;;;;Удовлетворена работой коллег. На вопрос: нужно ли что-то изменить? Пока не могу ответить. Целью моей работы является качественный показатель результатов, для достижения которой необходима четкая, кропотливая и слаженная работа как классного рук, так и учителей-предметников
52;267;П1.1;21.02.2022;78;558;555;554;0;0;0;4;;;;4;;;;4;;;;Цель урока, уделить внимание учащимся. Во время урока всем ученикам было распределено внимание учителя достаточновнимания. Каждому ученику было предоставлено время для ответа. Уроком удовлетворена в полном объеме.
53;566;П1.1;21.02.2022;131;746;749;747;0;0;0;8;;;;63;;;;8;;;;Все ученики были задействованы.
54;58;П1.1;21.02.2022;120;889;890;888;0;0;0;16;;;;9;;;;7;;;;Удовлетворен посещением урока. Продолжить посещать и проводить уроки по данной методике, как достичь, понимаю.
55;571;П1.1;21.02.2022;131;745;748;744;0;0;0;7;;;;69;;;;7;;;;Учитель взаимодействовал со всеми обучающими  класса. Пять  учеников были активны на уроке, два - пассивны.  Учителю продумать взаимодействие с пассивными учениками.
56;119;П1.1;21.02.2022;122;922;921;920;0;0;0;9;;;;21;;;;5;;;;Учитель уделил внимание всем ученикам. Опрос с места, вызов к доске, просьба выполнить задание по карточке в тетради. Контроль и помощь при выполнении  самостоятельного задания слабым ученикам.
57;991;П1.1;21.02.2022;104;620;621;619;0;0;0;5;;;;18;;;;5;;;;Я довольна работай на уроке, но не все  ученики в классе, не все учащиеся были готовы ответить на вопросы. Приходилось конкретно называть по имени, для ответа на вопрос. Основную цель на уроке достигли ,считаю выбранные мною  методы оправданы. 
58;555;П1.1;22.02.2022;117;774;772;769;0;0;0;11;;;;7;;;;7;;;;в целом удовлетворены. Необходимо создавать на уроке больше заданий и работ,которые для выполнения требует участия всех учеников. Это следует сделать, чтобы каждый ребёнок чувствовал себя частью урока и активно мог принимать участие. Так же для ребят,которые менее активны на уроках, следует поменять систему поощрения, необходимо больше их валить за каждый ответ.
59;556;П1.1;22.02.2022;117;772;774;769;0;0;0;21;;;;7;;;;7;;;;в целом удовлетворены. Необходимо создавать на уроке больше заданий и работ,которые для выполнения требует участия всех учеников. Это следует сделать, чтобы каждый ребёнок чувствовал себя частью урока и активно мог принимать участие. Так же для ребят,которые менее активны на уроках, следует поменять систему поощрения, необходимо больше их валить за каждый ответ.
60;315;П1.1;22.02.2022;112;787;788;780;0;0;0;29;;;;42;;;;9;;;;не удовлетворена
61;1033;П1.1;22.02.2022;124;917;916;918;0;0;0;4;;;;38;;;;4;;;;Голонягина Л.А. :     Я  удовлетворена распределением внимания на уроке ( на базовом уровне).Менять ничего не считаю нужным. Хотела бы поставить цель: удерживать уровень  данной компетенции вне зависимости от темы урока.
62;55;П1.1;22.02.2022;120;890;889;888;0;0;0;26;;;;26;;;;6;;;;Удовлетворена посещением урока. Взаомодействие учителя и учеников надо увеличить.
63;1117;П1.1;22.02.2022;124;916;917;918;0;0;0;6;;;;26;;;;6;;;;Швец Л.Д.:  Я удовлетворена сформированностью компетенции распределение внимания (базовый уровень).  Все учащиеся класса получают внимание учителя. Но нужно стремиться уменьшать количество словесных взаимодействий, которые касаются дисциплины.
64;612;П1.1;22.02.2022;71;474;472;471;0;0;0;12;;;;15;;;;9;;;;Да, удовлетворена. Да, нужно, активизировать деятельность некоторых учащихся на уроке. Цель: повысить процент отвечающих на уроке. Можно создать ситуацию успеха для неактивных ребят на уроке  необходимо обращать внимание не только на детей, которые поднимают руки, но и на пассивных тоже. Можно попробовать выделить пассивных учеников - и в следующем протоколе посмотреть на результат. 
65;688;П1.1;22.02.2022;80;546;547;542;0;0;0;9;;;;9;;;;8;;;;Вполне удовлетворена
66;51;П1.1;23.02.2022;120;887;886;885;0;0;0;11;;;;15;;;;8;;;;По результатам протокола, я удовлетворен уроком не в полной мере. Нужно распределить концентрацию между сильными и слабыми детьми , т.к. пока учитель работает с сильными учениками, слабые занимаются своими делами. Рекомендую,для охвата всех учеником провести срезовую работу , заранее предупредив .
67;1133;П1.1;24.02.2022;89;614;613;612;0;0;0;5;;;;30;;;;5;;;;Я уроком удовлетворена .Внимание учителя было распределенно ко всем учащимся . Учащиеся работали активно. Я ставлю перед собой цель , добиваться того, чтобы на моих уроках  ребята по окончанию урока могли подвести итог своей работы.
68;630;П1.1;24.02.2022;74;490;489;488;0;0;0;17;;;;19;;;;15;;;;Мне понравился проведённый урок. Ребята активно принимали участие в работе. Хочу попробовать и поработать еще по кураторской методике и открыть для себя что-то новое.
69;1216;П1.1;24.02.2022;103;804;805;806;0;0;0;9;;;;0;;;;0;;;;Да, удовлетворена. Перевести слабых учеников в разряд средних. Хотя бы на 1-2 уроках создатьдля них ситуацию успеха.
70;286;П1.1;24.02.2022;69;485;486;484;0;0;0;5;;;;100;;;;5;;;;Внимание учителя распределено на всех учеников
71;44;П1.1;24.02.2022;120;884;883;882;0;0;0;17;;;;31;;;;17;;;;Удовлетворена уроком, Урок прошел в хорошем темпе.  Все обсудили.                                                              Продолжим кураторскую методику с прицельного протокола.Как и что делать уже обсудили.
72;344;П1.1;24.02.2022;99;679;681;682;0;0;0;5;;;;33;;;;5;;;;Учитель умеет распредлять внимание.
73;355;П1.1;24.02.2022;93;597;596;595;0;0;0;8;;;;37;;;;8;;;;все получилось. Все ученики класса были охвачены вниманием учителя
74;123;П1.1;24.02.2022;122;924;925;923;0;0;0;4;;;;23;;;;4;;;;Удовлетворена . Распределение внимание и на сильных учеников.
75;674;П1.1;24.02.2022;108;710;711;709;0;0;0;26;;;;30;;;;15;;;;В ходе урока были задействованы всего 50% учащихся. Чтобы добиться вовлечения большего убучающихся, можно использовать карточки для индивидуальной работы, взаимоконтроль.
76;678;П1.1;24.02.2022;108;711;710;709;0;0;0;26;;;;39;;;;10;;;;Необходимо увеличить % вовлеченных в работу обучающихся. Использовать метод взаимопроверки, групповую работу, работу по индивидуальным карточкам
77;1235;П1.1;24.02.2022;80;547;546;542;0;0;0;13;;;;46;;;;13;;;;
78;1623;П1.1;25.02.2022;89;613;614;612;0;0;0;5;;;;32;;;;5;;;;В работу на уроке  были включены абсолютно все ученики. Учитель правильно распределил внимание среди класса, вел урок не выделяя и не ущемляя никого из учеников. Урок понравился, но хотелось бы, чтобы какую-то часть материала ребята выполняли самостоятельно.
79;1026;П1.1;25.02.2022;124;914;915;913;0;0;0;7;;;;71;;;;7;;;;Миликова Л.Б.: Своим уроком удовлетворена. Исследуемая компетенция проявилась достаточно полно. Слепые зоны отсутствовали.Меньше внимания досталось ученикам за первой партой первого ряда. В  дальнейшем стоит уделить больше внимания этим ученикам.
80;292;П1.1;25.02.2022;69;486;485;484;0;0;0;6;;;;13;;;;6;;;;Все ученики охвачены вниманием учителя. Но в разной степени.
81;41;П1.1;25.02.2022;120;883;884;882;0;0;0;19;;;;27;;;;19;;;;Удовлетворена уроком, Урок прошел в хорошем темпе.                                                                Продолжим кураторскую методику с прицельного протокола.Как и что делать уже обсудили.
82;1020;П1.1;25.02.2022;124;915;914;913;0;0;0;5;;;;39;;;;5;;;;Кузнецова А.К.: Утовлетворение от урока. Исследуемая компетенция проявилась в полном объеме.
83;1154;П1.1;26.02.2022;128;732;733;731;0;0;0;2;;;;16;;;;2;;;; С точки зрения распределения внимания считаю ничего изменить не надо. .
84;1287;П1.1;28.02.2022;86;590;589;588;0;0;0;11;;;;66;;;;11;;;;
85;829;П1.1;28.02.2022;86;589;590;588;0;0;0;12;;;;72;;;;12;;;;На уроке внимание распределено всем учащимся равномерно. Не все учащиеся отвечали на вопросы учителя.В ходе урока применялись различные виды деятельности.
86;1625;П1.1;28.02.2022;121;906;911;902;0;0;0;16;;;;12;;;;5;;;;Не все  цели  и задачи поставленные учителем на уроке достигнуты, все ученики вклчая детей ОВЗ  были задействованы. Дисциплина на уроке отсутствует, но учитель старается.
87;125;П1.1;28.02.2022;122;925;924;923;0;0;0;9;;;;26;;;;9;;;;Полностью удовлетворена уроком.
88;1158;П1.1;28.02.2022;128;733;732;731;0;0;0;2;;;;31;;;;2;;;;Да.Внимание равномерно распределено между учащимся. Нужно не снижая уровень распределения внимания, повышать уровень самостоятельной работы учащихся.Для достижения этого нужна комплексная работы всех участников по повышению уровня  мотивацииучащихся.
89;648;П1.1;28.02.2022;113;830;829;828;0;0;0;5;;;;7;;;;5;;;;Самостоятельность учащихся в подведении итогов урока позволяет сделать вывод о раскрытии темы и цели урока. Обучающиеся показали хороший уровень самостоятельного мышления, высокую познавательную активность, уроень усвоения и использования материала.
90;657;П1.1;28.02.2022;113;829;830;828;0;0;0;9;;;;13;;;;9;;;;Цель и планируемые результаты были достигнуты. На уроке происходило формирование личностных качеств  обучающихся, закреплялись рациональные приемы учебной деятельности. Урок получился инновационным, интересным, познавательным.
91;727;П1.1;28.02.2022;106;692;691;693;0;0;0;3;;;;3;;;;3;;;;Внимание учителя к обучающимся распределяется равномерно. В работу на уроке вовлечены все.    
92;62;П1.1;01.03.2022;1;661;662;660;0;0;0;13;;;;9;;;;9;;;;Удовлетворена, возможно, необходимо изменить уровень сложности заданий. Хочется достичь 100-процентной успеваемости в классе, возможно, засчёт индивидуальных заданий для учеников.  
93;65;П1.1;01.03.2022;1;662;661;660;0;0;0;6;;;;6;;;;4;;;;Удовлетворена не полностью, нужно активизировать индивидуальную работу. Это возможно засчёт заданий, соизмеримых с уровнем обученности ученика.
94;72;П1.1;01.03.2022;1;660;663;666;0;0;0;11;;;;32;;;;11;;;;удовлетворена
95;76;П1.1;01.03.2022;1;668;667;666;0;0;0;11;;;;25;;;;9;;;;удовлетворена частично
96;269;П1.1;01.03.2022;78;557;556;553;0;0;0;6;;;;37;;;;6;;;;Уроком полностью удовлетворена. Ничего изменять не нужно. 
97;832;П1.1;01.03.2022;86;592;593;591;0;0;0;7;;;;47;;;;7;;;;На уроке внимание учителя распределено всем учащимся равномерно. В ходе урока применялись различные виды деятельности.
98;833;П1.1;01.03.2022;86;593;592;591;0;0;0;7;;;;56;;;;7;;;;Внимание учителя распределено всем равномерно.Принимались различные виды деятельности.
99;618;П1.1;01.03.2022;71;472;474;471;0;0;0;9;;;;36;;;;9;;;;Да, работой на уроке удовлетворена. Менять ничего не нужно, каждому ученику уделено внимание на уроке. Цель: проверить распределение внимания между сильными и слабыми учениками.
100;981;П1.1;01.03.2022;88;577;576;575;0;0;0;3;;;;12;;;;3;;;;Класс малочисленный, поэтому учитель без особого труда охватил своим вниманием всех учащихся. Вопросы задавались равномерно всем учащимся.
101;983;П1.1;01.03.2022;88;576;577;575;0;0;0;3;;;;18;;;;3;;;;После посещения урока мои впечатления остались удовлетворительны. ДаннаЯ методика меня заинтересовала. Достижимую цель определить пока не могу.
102;317;П1.1;02.03.2022;112;788;787;780;0;0;0;23;;;;56;;;;18;;;;удовлетворена
103;558;П1.1;02.03.2022;107;697;695;696;0;0;0;6;;;;81;;;;6;;;;"Да, не считаю нужным что-то изменять. Для себя  ставлю цель больше работать с ""середнячками"", Есть понимание как это достичь"
104;47;П1.1;02.03.2022;120;886;887;885;0;0;0;26;;;;28;;;;20;;;;Уроком удовлетворена. Неудобно было работать спротоколом, т.к. он разработан для уроков в классе, а для уроков физической культуры в спорт.зале с ним работать неудобно. Урок проводился на 1 классе, в котором я уроки не веду, для удобства, заранее подписала фамилии детей и договорились с цучительм , что он будет обращаться к ним по фамилии и имени. 
105;562;П1.1;02.03.2022;107;695;697;696;0;0;0;6;;;;41;;;;6;;;;Уроком удовлетворена. По моему мнению, менять ничего не нужно.   Как наблюдающий учитель поставила бы себе следующую достижимую цель:  увеличить долю взаимодействия с хорошо успевающим ребёнком. Как её достичь  мне понятно.
106;836;П1.1;02.03.2022;105;670;671;672;0;0;0;9;;;;16;;;;9;;;;Своей работой удовлетворена не полностью, т.к. некоторые учащиеся своим поведением пытались сорвать урок, за что неоднократно получали замечания. Целью на следующий урок поставила: разработать индивидуальные задания для учащихся нарушающих дисциплину, для того чтобы они были заняты на 100%
107;333;П1.1;02.03.2022;116;816;817;815;0;0;0;7;;;;21;;;;7;;;;Отвечали все ученики, но больше ответов у активных учеников. Скромных и тихих учитель спрашивает реже.
108;882;П1.1;02.03.2022;123;838;839;837;0;0;0;7;;;;57;;;;7;;;;Результатом удовлетворены
109;215;П1.1;02.03.2022;105;671;670;672;0;0;0;9;;;;14;;;;9;;;;На уроке старалась уделять внимание всем детям. Заметила, что после похвалы, некоторые дети, начинают больше стараться. Считаю, что необходимо увеличить количество похвалы на уроке.
110;127;П1.1;03.03.2022;127;928;929;927;0;0;0;3;;;;39;;;;3;;;;Уроком удовлетворена.Вседети задействованы в работе, внимание распеделено равномерно.
111;762;П1.1;03.03.2022;126;895;896;894;0;0;0;17;;;;15;;;;13;;;;Урок целиком и полностью соответствовал заявленной теме урока.
112;768;П1.1;03.03.2022;126;896;895;894;0;0;0;20;;;;28;;;;17;;;;уроком удовлетворён. Достаточно большой процент учеников охвачен был вниманием на уроке.
113;889;П1.1;03.03.2022;123;839;838;837;0;0;0;7;;;;53;;;;7;;;;Результатом удовлетворены
114;135;П1.1;03.03.2022;127;929;928;927;0;0;0;7;;;;69;;;;7;;;;Уроком удовлетворена. В работу были вовлеченывсе дети. Больше внимания было оказано учащимся, которые проявляют интерес к данному предмету.
115;759;П1.1;03.03.2022;119;849;850;848;0;0;0;20;;;;65;;;;20;;;;Всем учащимся достаточно внимания. Дети удовлетворены. Хотелось бы понять, кому из учащихся внимания больше и почему. Думаю, усложнённый протокол поможет это увидеть.
116;1280;П1.1;04.03.2022;1;663;660;666;0;0;0;4;;;;12;;;;4;;;;
117;68;П1.1;04.03.2022;1;667;668;666;0;0;0;2;;;;10;;;;2;;;;Да, удовлетворена
118;338;П1.1;04.03.2022;133;729;728;727;0;0;0;12;;;;25;;;;9;;;;Поставленные цели достигнуты, но есть еще над чем поработать. На следующем уроке обратить внимание на более слабых учеников
119;1135;П1.1;04.03.2022;116;817;816;815;0;0;0;10;;;;24;;;;10;;;;Отвечали все ученики, но больше ответов у активных учеников. Скромных и тихих учитель спрашивает реже.
120;898;П1.1;04.03.2022;123;836;835;834;0;0;0;13;;;;23;;;;12;;;;Удовлетворена, изменять ничего не нужно. Распределять учительское внимание равномерно.
121;705;П1.1;11.03.2022;110;718;717;716;0;0;0;22;;;;13;;;;9;;;;Поставленные цели достигнуты, но есть еще над чем поработать. На следующем уроке обратить внимание на более слабых учеников
122;709;П1.1;11.03.2022;110;717;718;716;0;0;0;17;;;;10;;;;7;;;;Поставленные цели достигнуты, но есть еще над чем поработать. На следующем уроке обратить внимание на более слабых учеников
123;798;П1.1;14.03.2022;68;512;510;509;0;0;0;21;;;;68;;;;20;;;;стараться уделять внимание всем ученикам
124;693;П1.1;14.03.2022;80;549;548;542;0;0;0;10;;;;49;;;;10;;;;Учитель охватил вниманием всех  учащихся.
125;695;П1.1;14.03.2022;80;548;549;542;0;0;0;19;;;;62;;;;19;;;;Учитель охватил вниманием всех  учащихся.
126;143;П1.1;16.03.2022;95;606;607;605;0;0;0;9;;;;33;;;;9;;;;Урокм удовлетворена
127;149;П1.1;16.03.2022;95;607;606;605;0;0;0;3;;;;21;;;;3;;;;Уроком удовлетворена.
128;697;П1.1;18.03.2022;80;550;551;542;0;0;0;9;;;;51;;;;9;;;;Учитель охватил вниманием всех  учащихся.
129;699;П1.1;18.03.2022;80;551;550;542;0;0;0;8;;;;61;;;;8;;;;Учитель охватил вниманием всех  учащихся.
130;989;П1.1;23.03.2022;104;621;620;619;0;0;0;3;;;;20;;;;3;;;;Урок мне понравился. Все ученики были во внимании, в поле зрения. Я взаимодействовала как с классом в целом, так и индивидуально с каждым учащимся. Атмосфера на уроке была спокойная, доброжелательная. Все этапы урока логично вытекали друг из друга и были продолжением следующего этапа. Темп урока высокий. Работа была интересной  и разноуровневой.
131;1694;П1.1;24.03.2022;68;510;512;509;0;0;0;23;;;;95;;;;22;;;;
132;314;П1.1;28.03.2022;112;787;788;780;0;0;0;16;;;;43;;;;21;;;;удовлетворена
133;312;П1.1;28.03.2022;112;782;781;778;0;0;0;27;;;;78;;;;14;;;;удовлетворена
134;819;П1.1;31.03.2022;118;879;878;877;0;0;0;17;;;;43;;;;16;;;;Уроком удовлетворена, следующая цель: добиться от детей более продуктивных ответов. Подобрать более интересный материал, направленный на продуктивную деятельность 
