;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
31;122;П3.3;18.04.2022;122;922;921;920;0;0;0;9;2;4;3;0;0;0;0;9;2;4;3;Урок понравился.
32;1712;П3.3;18.04.2022;79;534;533;532;0;0;0;12;3;5;4;0;0;0;0;11;3;5;3;На  уроке мной были использованы два типа вопросов: продуктивные и репродуктивные. Цель дальнейшей работы - проследить за изменениями  в поведении мишеней , повысить качество их работы и увеличить количество продуктивных вопросов. В следующий раз я предложу ребятам задание, где нужно будет составить друг для друга вопсросы, т.е. о чём бы они хотели узнать  В целом, уроком я удовлетворёна.
33;1714;П3.3;18.04.2022;79;533;534;532;0;0;0;11;4;4;3;0;0;0;0;11;4;4;3;На уроке использовались два типа вопросов. На продуктивные вопросы отвечали две мишени (Саша и Вова). Уроком я удовлетворен. Дальнейшая цель : проследить за поведением мишеней и повысить их активность на уроках. Для этого я предложу им задание с взаимопроверкой.
34;87;П3.3;18.04.2022;83;561;562;560;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;уроком удовлетворена, но надо поработать над продуктивными вопросами для слабых учеников.
35;719;П3.3;18.04.2022;97;628;629;627;0;0;0;2;0;2;0;0;0;0;0;2;0;2;0;В классе присутствовало два обучающихся - допустимое число для мишеней. Оба ученика были на этом уроке мишенями. Я и хотела бы , чтобы и Рустам и Салават  работали на уроке по возможности активно.  Ребенку , обучающемуся по  программе ОВЗ, нужно уделять  особое внимание и постоянно помогать, поощрять за старание. Для этого  учителю самому нужно быть в действии весь урок.
36;726;П3.3;18.04.2022;97;629;628;627;0;0;0;2;0;2;0;0;0;0;0;2;0;2;0;да,вопросы напрявляли учеников на побуждению и приобретению новых знаний на основе жизненного опыта.
37;790;П3.3;19.04.2022;126;900;899;892;0;0;0;16;9;3;4;0;0;0;0;16;9;3;4;Целей урока считаю достиг, но думаю,что для слабых детей нужно продумывать вопросы. 
38;282;П3.3;19.04.2022;69;485;486;484;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;Урок построен на диалоге с детьми. Все ребята стараются ответить на вопросы. Думаю, надо больше задавать продуктивных вопросов
39;794;П3.3;19.04.2022;126;899;900;892;0;0;0;13;8;3;2;0;0;0;0;13;8;3;2;Удовлетворена .Использую Сократический метод,удалось помочь раскрыться мальчикам.они стали отвечать,чувствуя поддержку.Если учащимся трудно вступать в диалог,то задаю вопросы для побуждения с целью получения первоначального ответа,упрощаю формулировку вопроса,отсылаю к пройденному материалу.
40;1654;П3.3;19.04.2022;112;787;788;780;0;0;0;30;10;15;5;0;0;0;0;18;8;9;1;Уроком удовлетворена.
41;734;П3.3;19.04.2022;121;903;904;910;0;0;0;18;5;6;7;0;0;0;0;16;5;6;5;Удовлетворены. Относительно последнего наблюдения вопросов стало меньше, но процент продуктивных увеличился. Конечно и время на размышление учеников значительно увеличилось.
42;118;П3.3;20.04.2022;122;921;922;920;0;0;0;9;2;5;2;0;0;0;0;9;2;5;2;Уроком удовлетворена.
43;754;П3.3;20.04.2022;121;907;908;911;0;0;0;8;2;2;4;0;0;0;0;5;2;2;1;Недостаточно удовлетворена, конкретнее формулировать вопросы, увеличить время для размышления. 
44;780;П3.3;20.04.2022;126;898;897;893;0;0;0;13;7;3;3;0;0;0;0;0;7;3;3;"Учитывая, что в классе ученики условно делятся на слабых и сильных, каждому нужен индивидуальный подход. Сильный ученик может ответить в течении 1,5-2 секунды после того как вопрос озвучен, но я стараюсь спрашивать не только тех   кто тянет руку. Слабого ученика можно подождать 5-6 секунд, затем сменить формулировку  вопроса, чтобы он стал более понятным, либо прошу ответить ""своими словами"". Если ученик так и не дает ответ , я спрашиваю того кто тянет руку, а после данного ответа возвращаюсь к тому, кто не смог ответить и спрашиваю может ли он дополнить - очень часто это срабатывает и ученик начинает дополнять."
45;280;П3.3;20.04.2022;78;556;557;553;0;0;0;8;2;2;4;0;0;0;0;8;2;2;4;Преобладание репродуктивных вопросов, мало продуктивных.
46;92;П3.3;20.04.2022;83;562;561;560;0;0;0;7;1;2;4;0;0;0;0;7;1;2;4;Уроком не совсем удовлетворена. Слабые дети не могут ответить на продуктивные вопросы. Думаю, в будущем нужно поработать над формулировками таких воросов для слабых учеников.
47;1635;П3.3;20.04.2022;126;897;898;893;0;0;0;8;6;2;0;0;0;0;0;8;6;2;0;Те,которые требуют мышления ученика. Продуктивные вопросы. Когда нужно проанализировать, сделать вывод, предложить решение. Вопрос усложняется после того, как ученик даёт правильный ответ на первый вопрос. Следующий вопрос может строится по следующим принципам.
48;1649;П3.3;20.04.2022;128;735;736;734;0;0;0;9;3;4;2;0;0;0;0;8;3;4;1;Вадим  охотно отвечает на репродуктивные вопросы. Постараться  вызвать интерес у Станислава
49;967;П3.3;20.04.2022;98;633;632;631;0;0;0;3;0;2;1;0;0;0;0;0;0;2;1;Удовлетворён. Цели достигнуты.
50;655;П3.3;21.04.2022;113;830;829;828;0;0;0;5;0;4;1;0;0;0;0;5;0;4;1;На уроке должное внимание уделялось развитию речи, логическому мышлению, через требования доказать свои мысли, ответы. Урок методически правильно, соблюдены все этапы урока, соблюдался принцип от простого к сложному.
51;274;П3.3;21.04.2022;78;557;556;553;0;0;0;4;1;2;1;0;0;0;0;4;1;2;1;Нужно больше продуктивных опросов.
52;579;П3.3;21.04.2022;131;748;745;744;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;Уроком удовлетворена. Увеличить количество вопросов на анализ, синтез, сравнение. Да, понимаю.
53;1648;П3.3;21.04.2022;128;736;735;734;0;0;0;6;2;0;4;0;0;0;0;4;2;0;2;Нужно попробовать задавать вопросы Денису такие, чтобы он точно смог на них ответить. Возможно, это поможет стать ему увереннее в себе
54;637;П3.3;21.04.2022;113;826;827;825;0;0;0;8;2;3;3;0;0;0;0;8;2;3;3;Считаю, что на уроке полностью были использованы воспитательные возможности содержания учебного материала. Анализ произведений, поступков героя способствовал развитию личностных УУД. В конце урока предложила дифферинцированное домашнее задание. Считаю, что цель и задачи, поставленные перед уроком, достигнуты в полной мере.
55;646;П3.3;21.04.2022;113;827;826;825;0;0;0;11;4;3;4;0;0;0;0;11;4;3;4;На уроке были учтены возвастные и психологические особенности учащихся. Свой урок я строила в соответствии с ФГОС, используя информационно-коммуникативные технологии. На всех этапах урока ученики были вовлечены в активную мыслительную и практическую деятельность исследовательского характера.
56;664;П3.3;21.04.2022;113;829;830;828;0;0;0;9;4;3;2;0;0;0;0;9;4;3;2;Урок проведен методически правильно, хорошая организация урока. Урок был высокой плотности, дети постоянно были заняты. Учащиеся на уроке проявляли активность, интерес. Цель урока была достигнута.
57;960;П3.3;21.04.2022;98;632;633;631;0;0;0;3;0;1;2;0;0;0;0;0;0;1;2;Не совсем удовлетворён. Будем работать дальше.
58;1642;П3.3;22.04.2022;111;800;799;793;0;0;0;18;4;6;8;0;0;0;0;15;5;4;6;Удовлетворена. Небольшими шагами идем на улучшение результатов  в соотношении количества учеников, отвечающих на продуктивные и репродуктивные вопросы.
59;1643;П3.3;22.04.2022;111;799;800;793;0;0;0;22;5;7;10;0;0;0;0;13;5;5;3;Удовлетворена. Небольшими шагами идем на улучшение результатов  в соотношении количества учеников, отвечающих на продуктивные и репродуктивные вопросы.
60;1658;П3.3;22.04.2022;131;745;748;744;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;На уроке стало больше   продуктивных вопросов. Но не все слабые учащиеся пока могут на них ответить. Учителю нужно продумывать продуктивные вопросы и для слабых учеников.
61;911;П3.3;25.04.2022;101;652;651;649;0;0;0;18;8;6;4;0;0;0;0;17;8;6;3;"Ердякова С.В.: В целом, работой на уроке удовлетворена. Большая часть учеников работали активно, постаралась задействовать каждого ребёнка. Работа с  ""мишенями"" велась на протяжение всего занятия. Буду стараться более детально работать с мишенью 2.  "
62;998;П3.3;25.04.2022;92;586;585;584;0;0;0;10;4;3;3;0;0;0;0;10;4;3;3;Решили  предложить другим педагогам поработать с нашими мишенями. Потом обсудить.
63;222;П3.3;26.04.2022;86;592;593;591;0;0;0;12;0;8;4;16;0;9;7;12;0;8;4;Частично удовлетворительно. В работе чувствуются доверительные отношения между детьми и учителем. Не хваатает инициативности. Цель- повысить мотивацию и личную заинтересованность ребенка в уроке. В процессе познания.  Да, понимаю, как достичь.
64;288;П3.3;26.04.2022;69;486;485;484;0;0;0;4;1;3;0;0;0;0;0;4;1;3;0;Цель - как сильные, так и слабые ученики должны быть способны хорошо отвечать на продуктивные вопросы
65;319;П3.3;26.04.2022;112;788;787;780;0;0;0;25;7;15;3;0;0;0;0;13;3;8;2;Уроком удовлетворена.
66;835;П3.3;26.04.2022;105;671;670;672;0;0;0;9;3;3;3;0;0;0;0;9;3;3;3;Работой удовлетворена, считаю, что необходимо продолжать работу с этими мишенями, т.к. результат от урока к уроку становится лучше.
67;843;П3.3;26.04.2022;105;670;671;672;0;0;0;3;0;2;1;0;0;0;0;3;0;2;1;Уроком удовлетворена не в полной мере, т.к. ,после того как было выделеноо две мишени, третий ученик стал закрываться.Я думаю, что это связано с тем, что в классе всего три ученика. И необходимо уделять всем внимание одинаково,для того, чтобы активизировать работу всех трёх учеников.
68;929;П3.3;26.04.2022;101;651;652;649;0;0;0;17;6;8;3;0;0;0;0;16;6;7;3;Постникова С.В.: В целом, работой на уроке удовлетворена. Большая часть учеников работали активно, постаралась задействовать каждого ребёнка. 
69;875;П3.3;27.04.2022;128;738;739;737;0;0;0;7;1;4;2;0;0;0;0;7;1;4;2;Да, я удовлетворена уроком. Кое - что можно изменить. Для достижения цели, чтобы улучшить эффективность учебного процесса, я считаю, нужно начинать работу с продуктивных вопросов, а продолжить по репродуктивным вопросам.
70;1653;П3.3;27.04.2022;112;782;781;778;0;0;0;28;11;15;2;0;0;0;0;23;11;12;0;Удовлетворена.Хотелось бы уделить внимание продуктивным вопроса,чтобы учащиеся больше размышляли,высказывали свое мнение
71;995;П3.3;27.04.2022;92;585;586;584;0;0;0;10;4;5;1;0;0;0;0;5;1;3;1;Предложить другим педагогам поработать с мишенями, используя данные методы.
72;1655;П3.3;28.04.2022;72;478;477;476;0;0;0;7;3;2;2;0;0;0;0;5;3;2;0;Проделанной работой удовлетворена. В данной компетенции, по моему мнению, менять не чего не нужно. Счита., целесообразным в дальнейшем применять как можно больше продуктивных вопросов для более глубокого осмысления и понимания материала.
73;224;П3.3;28.04.2022;86;593;592;591;0;0;0;12;0;6;6;0;0;0;0;12;0;6;6;В целом,удовлетворена. Хотелось бы большей заинтересованности учащихся в освоении нового материала. Да, понимаю.
74;730;П3.3;28.04.2022;106;691;692;693;0;0;0;4;0;2;2;0;0;0;0;4;0;2;2;Увеличилось количество вопросов. Мишени отвечали на репродуктивные вопросы, работали активнее. Наряду с репродуктивными начали отвечать на продуктивные вопросы.
75;1589;П3.3;29.04.2022;128;739;738;737;0;0;0;11;5;4;2;0;0;0;0;11;5;4;2;Да, я удовлетворена уроком. Кое - что можно изменить. Для достижения цели, чтобы улучшить эффективность учебного процесса, я считаю, нужно начинать работу с продуктивных вопросов, а продолжить по репродуктивным вопросам.
76;831;П3.3;29.04.2022;86;589;590;588;0;0;0;12;4;4;4;0;0;0;0;11;4;4;3;Я удовлетворен проведением урока.Сформировать прочные навыки и уменения вычислительных и измерительных инструментов. Да, понимаю, включить в урок темтические задания.
77;159;П3.3;29.04.2022;86;590;589;588;0;0;0;7;2;2;3;0;0;0;0;6;2;2;2;
78;1040;П3.3;29.04.2022;93;596;597;595;0;0;0;8;2;4;2;0;0;0;0;8;2;4;2;уроком довольна. Все, что задумала, получилось. Удалось вовлечь всех ребят в работу на уроке, включая слабых учеников. Им тоже были подобраны посильные продуктивные вопросы
79;1042;П3.3;29.04.2022;93;597;596;595;0;0;0;6;2;1;3;0;0;0;0;6;2;1;3;уроком довольна, так как даже слабые ученики отвечали на продуктивные вопросы. Постараюсь и дальше подбирать для них посильные задания
80;1090;П3.3;29.04.2022;124;915;914;913;0;0;0;8;0;1;7;0;0;0;0;8;0;1;7;Планирую продолжить работу над осознанными ответами ребят.
81;1091;П3.3;29.04.2022;124;914;915;913;0;0;0;6;0;1;5;0;0;0;0;6;0;1;5;"Своим уроком достаточно удовлетворена. Нужно увеличить количество продуктивных вопросов.Продуктивные вопросы дополнять репродуктивными, особенно для мишеней 1,3. Цели: усложнять воппросы для слабых учеников после ответа на поставленный вопрос  кроме вопросов ""как?"" и ""почему?"", подбора более подходящегог слова нужно задействовать сопутствующие навыки  разработать систему (или шаблоны) вопросов. Как достичь цели, мне ясно."
82;1107;П3.3;03.05.2022;90;637;636;635;0;0;0;6;1;2;3;0;13;21;33;0;0;0;0;Удовлетворена.  Но нужно давать больше самостоятельности учащимся. Возможно чаще организовывать работу в группе, чтобы каждый мог учиться друг у друга, не боялся высказать своё, пусть даже ошибочное мнение.
83;1108;П3.3;04.05.2022;90;636;637;635;0;0;0;6;1;2;3;0;5;16;20;0;0;0;0;Удовлетворена. Класс работает. Ученики отвечают, работают у доски, самостоятельно. Пока не нужно ничего менять. Единственное необходимо ещё поработать над полнотой ответов. Учащиеся аргументируют свои ответы, правда речь не всегда чёткая и грамотная.
84;1659;П3.3;04.05.2022;111;801;802;792;0;0;0;13;3;8;2;0;0;0;0;13;3;8;2;Работой удовлетворена. Можно увеличить количество продуктивных вопросов. 
85;1660;П3.3;04.05.2022;111;802;801;792;0;0;0;13;3;8;2;0;0;0;0;13;3;8;2;Удовлетворена. Необходимо увеличить количество продуктивных вопросов на следующих уроках и проанализировать ответы и скорость включения в работу. 
86;381;П3.3;04.05.2022;127;928;929;927;0;0;0;3;1;2;0;0;0;0;0;3;1;2;0;Уроком удовлетворена. На ближайшее время ничего менять не пранирую. Дети -мишени получили примерно одинаковое количество продуктивных и репродуктивных вопросов.
87;1665;П3.3;04.05.2022;118;875;876;874;0;0;0;12;6;3;3;0;0;0;0;12;6;3;3;"В целом работой удовлетворена. Считаю, что в начале урока необходимо активизировать знания обучающихся с помощью репродуктивных вопросов для более сильных учеников, для того, чтобы слабые и средние обучающиеся ""оживились"", вспомнили учебный материал, а затем задать те же вопросы, перефразировав в продуктивные, средним и слабым ученикам, чтобы они смогли воспроизвести те же самые ответы. При ответе на продуктивные вопросы у средних и слабых учеников наблюдалось напряжение, которое снималось при помощи наводящих, уточняющих вопросов.  "
88;767;П3.3;05.05.2022;126;895;896;894;0;0;0;20;6;7;7;0;0;0;0;23;12;8;3;в целом урок прошёл по плану. Поставленных целей достиг.
89;774;П3.3;05.05.2022;126;896;895;894;0;0;0;20;8;9;3;0;0;0;0;20;8;9;3;Уроком удовлетворена, удалось активизировать детей мишеней.
90;383;П3.3;05.05.2022;127;929;928;927;0;0;0;7;2;3;2;0;0;0;0;7;2;3;2;Уроком удовлетворена.  Не считаю нужным что-то менять. Количество продуктивных и репродуктивных вопросов у мишеней было примерно одинаковым.
91;1666;П3.3;06.05.2022;118;876;875;874;0;0;0;21;10;7;4;0;0;0;0;0;7;2;0;"Работой удовлетворена. ""Мишени"" показали положительный результат при включении ""продуктивных"", уточняющих вопросов. При ""продуктивных"" вопросах активизируется память, мыслительная деятельность учащихся, знания, полученные ранее. В дальнейшем планирую использовать подобную тактику на уроках. "
92;484;П3.3;06.05.2022;108;708;707;706;0;0;0;26;5;15;6;0;0;0;0;15;4;10;1;Акцентрировала внимание на слабых учеников. Мало было задано продуктивных и репродуктивных вопросов 
93;488;П3.3;06.05.2022;108;707;708;706;0;0;0;21;4;13;4;0;0;0;0;16;3;12;1;Акцентрировала внимание на слабых учеников. Уходило много времени на правильный ответ слабых учеников 
94;1106;П3.3;11.05.2022;89;610;611;609;0;0;0;2;1;1;0;0;0;0;0;2;1;1;0;Урокам удовлетворена частично. Можно было бы  приготовить больше продуктивных вопросов по теме. Необходимо тщательнее продумывать этапы урока. 
95;1662;П3.3;11.05.2022;81;526;527;524;0;0;0;10;1;3;6;0;0;0;0;8;1;3;6;Сократить общее количество вопросов.
96;440;П3.3;11.05.2022;104;621;620;619;0;0;0;3;1;1;1;0;0;0;0;3;1;1;1; Удалось вовлечь всех ребят в работу на уроке, включая слабых учеников. Обучающимся были заданы  продуктивные вопросы, на которые они смогли дать ответы.
97;493;П3.3;11.05.2022;110;714;715;713;0;0;0;20;5;12;3;0;0;0;0;20;5;12;3;Уроком удовлетворена. Необходимо чаще привлекать к работе над продуктивгыми вопросами слабых учеников, чтобы приучать их к мысли, что все решаемо.
98;378;П3.3;12.05.2022;122;921;922;920;0;0;0;9;2;5;2;0;10;29;11;0;0;0;0;Уроком удовлетворена. Необходимо подвести детей к тому, чтобы ониработали более самостоятельно.
99;1590;П3.3;12.05.2022;128;742;741;740;0;0;0;11;4;4;3;0;0;0;0;0;0;0;0;Удовлетворена не достаточно. 
100;1094;П3.3;12.05.2022;124;916;917;918;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;Удовлетворена, что вопросы распределены между разными группами учащихся. Сильны и слабые учащиеся отвечали на продуктивные вопросы. Но считаю, что для некоторых учащихся нужно больше использовать наглядного материала, для достижения поставленных целей.
101;1104;П3.3;12.05.2022;89;611;610;609;0;0;0;8;4;2;2;0;0;0;0;8;4;2;2;Уроком удовлетворена. Больше применять наглядного материала на различных этапах урока . Дети в этом случае будут более сосредоточены и активны.
102;438;П3.3;12.05.2022;104;618;617;616;0;0;0;6;2;3;1;0;0;0;0;6;2;3;1;уроком довольна, так как даже слабые ученики отвечали на продуктивные вопросы. 
103;490;П3.3;12.05.2022;80;544;545;543;0;0;0;13;4;7;2;0;4;7;2;0;0;0;0;Все дети работали активно. Усилилась коммуникация учителя с учащимися. Больше прозвучало продуктивных вопросов для слабых и средних учащихся.
104;491;П3.3;12.05.2022;80;545;544;543;0;0;0;11;2;4;5;0;2;4;5;0;0;0;0;Увеличилось число продуктивных вопросов и количество ответов на них. Охотнее дети отвечают на репродуктивные вопросы, но активнее ведут себя, когда слышат продуктивный вопрос. Можно перефразировать вопрос, если он вызывает затруднение. Больше использовать наглядности при работе со слабыми учащимися.. Испрользовать работу в парах, когда сильный работает в паре со слабым или с о средним.
105;1059;П3.3;13.05.2022;68;520;521;519;0;0;0;16;6;8;2;0;8;13;2;0;0;0;0;
106;1062;П3.3;13.05.2022;68;521;520;519;0;0;0;16;5;9;2;0;8;13;2;0;0;0;0;
107;463;П3.3;13.05.2022;128;741;742;740;0;0;0;5;3;1;1;0;5;1;1;0;0;0;0;Удовлетворена частично. Предстоит еще многое изменить, поменять.
108;379;П3.3;16.05.2022;122;922;921;920;0;0;0;9;3;3;3;0;6;6;4;0;0;0;0;Уроком удовлетворена не в полной мере. Надо продумывать вопросы (продуктивные) более тщательно подходить к обсуждению реальных жизненных ситуаций.Достижимая цель - это нацеливать обучающихся на самостоятельное решение практических задач, проявлять гибкость и мобильность в принятии решений, чтобы быть успешными в получении дальнейшего образования.Достичь цели,значит, всегда придерживаться цели обучения: главное не просто запомнить знания по предмету, а умение использовать их в жизни. 
109;1661;П3.3;16.05.2022;81;527;526;524;0;0;0;9;1;6;2;0;0;0;0;9;1;6;2;да. Добавить продуктивных вопросов для всех. Спрашивать минимум 1 продуктивный вопрос у средних и слабых каждый урок.
110;373;П3.3;16.05.2022;83;561;562;560;0;0;0;6;2;2;2;0;11;6;5;0;0;0;0;Уроком удовлетворена. Считаю, что удалось правильно сформулировать продуктивные вопросы, поэтому дети достаточно легко с ними справлялись. Хочется, чтобы данный результат сохранился во время каникул.
111;465;П3.3;17.05.2022;96;624;625;623;0;0;0;3;1;1;1;0;6;3;1;0;0;0;0;Уроком удовлетворена. Считаю, что удалось правильно сформулировать продуктивные вопросы, поэтому дети достаточно легко с ними справлялись. Хочется, чтобы данный результат сохранился во время каникул.
112;385;П3.3;18.05.2022;95;606;607;605;0;0;0;3;1;1;1;0;4;4;2;0;0;0;0;Удовлетворена.  Цель: повышать  качество ответов (чтобы при продуктивных вопросах и ответы были соответственно полные). 
