;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
26;2575;П6.3;28.10.2022;101;651;652;649;3;4;1;0;7;6;4;;13;16;4;0;6;6;3;"Постникова С.В.: Компетенцией ""Правила речи"" удовлетворена. В целом ребята работают активно, поднимают руки, дают ответы, не боятся допустить ошибки. Планирую данную компетенцию в дальнейшем использовать в своей работе. "
27;2944;П6.3;08.11.2022;124;916;917;918;2;4;2;0;2;4;0;;10;23;0;0;2;4;0;Уроком удовлетворена полностью, но необходимо чаще помогать учащимся употреблять в ответах правила речи (напоминать правила), хотя иногда достаточно краткого ответа. Радует мишень 1 (Тамара)- стала более активна и ответы полные.
28;2933;П6.3;08.11.2022;124;917;916;918;4;2;3;0;2;0;1;;25;0;6;0;2;0;1;Удовлетворена частично. Урок больше теоретический, не всегда использовали правило. Необходимо напоминать правила речи.На таком уроке часто было достаточно краткого ответа.Огорчает мишень1 (Алина) - часто на уроке замкнута и не проявляет активности.
29;2653;П6.3;09.11.2022;85;569;570;568;8;3;4;0;4;3;2;;21;9;5;0;4;3;2;Частично удовлетворен. Ксения, снова не шла на контакт. Трудный ребенок нужна помощь психолога. 
30;2970;П6.3;10.11.2022;126;899;891;892;3;3;2;0;8;3;2;;10;5;4;0;8;3;2;удалось сохранить доброжелательность и спокойствие.Добилась полного ответа после неудачной попытки учащегося,полностью осветила тему,выделяла главное,наличие выводов,уместны игровые и занимательные моменты
31;2856;П6.3;14.11.2022;112;785;786;934;4;3;4;0;11;17;5;;12;6;5;0;6;3;1;Необходимо активизировать работу слабых учеников.
32;2857;П6.3;15.11.2022;112;785;786;934;4;4;4;0;10;17;6;;4;10;2;0;2;5;1;Больше уделять внимание слабым ученикам.
33;2893;П6.3;15.11.2022;1;660;663;666;7;2;3;0;1;2;3;;12;19;9;0;1;2;3;Уроком не совсем удовлетворена. Низкая активность средних учеников. Разнообразить виды деятельности на уроках, с целью повышения активности всех учеников.
34;2931;П6.3;15.11.2022;124;917;916;918;4;3;2;0;1;0;2;;3;0;10;0;1;0;2;Удовлетворена, но нужно как-то расшевелить мишень 1(Алина)- больше хвалить, подбадривать даже за незначительные положительные моменты.
35;2681;П6.3;15.11.2022;113;826;829;828;4;3;2;0;2;2;1;;8;8;4;0;2;2;1;Я считаю, что в целом урок был продуктивным. Мне удалось реализовать запланированную задачу и цель урока. Важно, что дети были мотивированы на работу.
36;2682;П6.3;15.11.2022;113;829;826;828;6;4;1;0;4;2;1;;19;6;3;0;4;2;1;Урок получился познавательным, все учащиеся справились с заданиями. Учебное время на уроке использовалось эффективно.
37;2870;П6.3;15.11.2022;112;786;785;934;1;1;4;0;8;2;10;;16;4;2;0;8;2;1; Необходимо активизировать работу учителя со слабыми детьми.
38;2655;П6.3;15.11.2022;85;570;569;568;3;4;4;0;5;3;2;;13;6;1;0;5;3;1;Попробовать поработать с Толей и Катей индивидуально. 
39;2932;П6.3;15.11.2022;124;916;917;918;2;3;1;0;1;2;1;;18;28;7;0;1;2;1;Уроком и деятельностью детей удовлетворена. Очень радует работа на уроке мишени 1 (Тамара)- хотя работает медленно, но отвечает верно и с выполнением правила речи.
40;2756;П6.3;15.11.2022;95;607;606;605;6;4;1;0;2;1;0;;3;3;0;0;2;1;0;"Учащимся очень понравился прием ""Светофор"".  Этот прием помогает наладить дисциплину, организовать командную и индивидуальную работу. Красный свет означает, что говорит только учитель или выполняется индивидуальное задание. Желтый свет означает общение и ответы по очереди, зеленый свет - для парной или командной работы. Тем самым такой прием поможет уделить внимание среднему ученику, пока сильные работают в паре или дать такое задание, чтобы сильный смог помочь среднему."
41;2780;П6.3;16.11.2022;130;945;763;760;4;3;1;0;1;3;0;;3;3;0;0;1;3;0;Урок прошел в обычном режиме. Дети отвечали. Даже сами поднимали руки.
42;2810;П6.3;16.11.2022;76;502;501;500;7;3;2;0;2;2;3;;38;30;18;0;2;2;3;Урок понравился. Применение данного протокола стимулирует работу учащихся на уроке. Урок становится более продуктивным. Возможно распространение опыта среди коллег.
43;2811;П6.3;16.11.2022;76;501;502;500;7;3;2;0;1;4;2;;20;40;13;0;1;4;2;Урок понравился. В дальнейшем буду практиковать работу по данному протоколу.
44;2871;П6.3;16.11.2022;112;786;785;934;1;2;4;0;8;2;10;;16;4;0;0;8;2;0;Необходимо активизировать работу слабых учеников.
45;2665;П6.3;17.11.2022;84;565;566;564;2;4;2;0;2;2;1;;5;6;3;0;2;2;1;Мне всё понравилось. Цель была достигнута.Ребята показали хорошие результаты.
46;2738;П6.3;18.11.2022;132;721;719;720;0;0;0;2;0;2;0;;0;0;0;2;0;2;0;Своим уроком доволен, т.к. девочки могут отвечать полными правильными ответами, пусть пока даже с опорой на схему. Радует то, что мои ученицы понимают поставленную перед ними задачу, не испытывают растерянности и страха перед ответом.
47;2779;П6.3;18.11.2022;130;763;945;760;8;3;2;0;0;4;1;;0;5;1;0;0;4;1;Этим уроком довольна. На данном этапе ничего менять не буду.
48;2777;П6.3;22.11.2022;130;765;766;764;7;4;1;0;0;2;1;;0;4;2;0;0;2;1;Уроком удовлетворена. Дети молодцы. Пока оставляю все как есть.
49;2666;П6.3;22.11.2022;84;566;565;564;3;3;2;0;2;3;1;;9;10;4;0;2;3;1;Уроком удовлетворена, пусть и не на 100 процентов. Есть к чему стремиться. Необходимо повышать уровень знаний учащихся. А достичь этого мне поможет долгий и упорный труд, систематичность и практика.
50;2841;П6.3;23.11.2022;105;670;671;672;8;4;1;3;0;2;1;;0;11;6;3;0;2;1;
51;2844;П6.3;23.11.2022;105;671;670;672;3;4;1;9;3;3;3;;13;12;15;9;3;3;3;
52;2969;П6.3;23.11.2022;126;897;898;893;11;3;2;0;6;2;0;;15;6;0;0;6;2;0;цель достигнута.обучающиеся стали активными,отвечали на правльно поставленные вопросы педагога полным ответом 
53;2723;П6.3;23.11.2022;117;771;770;773;0;4;2;25;7;14;4;;0;0;0;19;7;10;2;Работой полностью удовлетворена. Надо чаще применять на уроках какие-либо определнные правила
54;2724;П6.3;23.11.2022;117;770;771;773;0;4;2;8;3;3;2;;0;0;0;8;3;3;2;Работой полностью удовлетворена. Надо чаще применять на уроках какие-либо определнные правила
55;2927;П6.3;24.11.2022;127;929;928;927;9;4;1;0;1;2;1;;8;14;6;0;1;2;1;Уроком удовлетворена. Если возникают трудности при ответе, старалась переформулировать вопрос.
56;2928;П6.3;24.11.2022;127;928;929;927;2;4;1;0;1;2;0;;7;11;0;0;1;2;0;Уроком удовлетворена Считаю, что ничего менять не нужно.
57;2739;П6.3;24.11.2022;132;719;721;720;0;0;0;4;0;4;0;;0;0;0;4;0;4;0;Уроком удовлетворена. Есть и плюсы, и минусы, над которыми буду работать. Конечно, пока трудно добиться полных ответов, это 1 класс. Но понимаю, что если учить этому сразу, то результат будет.
58;2968;П6.3;25.11.2022;126;898;897;893;5;3;2;0;8;3;1;;10;5;2;0;8;3;1;Уроком удовлетворена полностью, цель достигнута, ответы были полные и педагогом поставлены правильно.
59;2778;П6.3;25.11.2022;130;766;765;764;5;2;4;0;2;1;1;;3;2;1;0;2;1;1;Нужно изменить, пока не знаю что. С этим я разберусь конечно.
60;3075;П6.3;25.11.2022;104;617;618;615;5;4;1;0;1;2;0;;8;14;0;0;1;2;0;Уроком удовлетворена, применение данной компетенции  настраивает на правильное построение ответа на вопрос. Мишени работали очень активно.
61;2813;П6.3;25.11.2022;81;527;529;525;7;4;4;0;0;4;3;;0;27;14;0;0;4;2;Большинство класса освоили формулирование правильного ответа. Однако у некотрых учеников это вызывает незначительные затруднения. 
62;2650;П6.3;26.11.2022;83;561;970;560;9;3;2;0;2;2;2;;5;3;2;0;2;2;2;Уроком удовлетворена. В целом класс активно работал, дети с поставленными задачами справились. Хотелось бы получать больше полных ответов.
63;2788;П6.3;28.11.2022;128;733;732;731;0;4;3;0;2;3;3;;5;4;5;0;2;2;3;Продолжить работу по  формированию благоприятного климата в классе, которое поможет осваивать новый материал на укроке, что, в свою очередь, будет способствать повышению успеваемости класса
64;3083;П6.3;28.11.2022;104;620;621;619;3;4;3;0;2;1;1;;10;5;3;0;2;1;1;Уроком довольна. Я поняла, что ребятам необходимо больше времени на подготовку ответа (увеличить время ожидания). Нужнро добиться того, чтобы ответы были полными и ребята получали удовлетворение от своих ответов. Хвалить детей нужно обязательно.  Думаю, что после окончания проекта, буду применять это правило.
65;2889;П6.3;28.11.2022;71;474;473;471;6;4;3;0;3;7;3;;9;8;5;0;3;7;3;Уроком удовлетворена. При работе с мишенями поняла, что им необходимо больше времени на подготовку ответа (увеличить время ожидания), можно предупредить заранее, на какой вопрос они будут отвечать  следует добиться того, чтобы ответы были полными и ребята получали удовлетворение от своих ответов. Похвала для них обязательна, так как ребята не уверены в своих силах и постоянно сомневаются в правльности ответов. В будущем буду обращать на это внимание. Думаю, что даже после окончания проекта, буду брать мишенями кого-то из детей, так как вижу, что есть видимые улучшения.
66;2769;П6.3;28.11.2022;97;628;959;627;11;3;3;4;2;2;0;;7;11;0;4;2;2;0;Уроком не очень удовлетворена, так как полных монологических ответов от учеников добиться  сразу трудно. Будем работать над этим в дальнейшем.
67;2890;П6.3;29.11.2022;71;473;474;471;8;4;2;0;2;3;3;;6;4;7;0;2;3;2;Уроком удовлетворена. Мишени активно работали. Ответы на вопросы не всегда полные, но буду добиваться полноты. После окончания проекта уже наметила себе новых мишеней, так вижу улучшения. Ответила себе на вопрос: полный ответ дает ученик, если он готов к уроку и понимает материал и обратная связь осуществляется в полной мере.
68;2896;П6.3;29.11.2022;1;663;660;666;3;3;3;0;5;3;4;;5;3;4;0;5;3;4;Уроком удовлетворена, обстановка рабочая: все спорят, отвечают, пишут. Возможно, нужно усилить индивидуальный контроль.
69;2917;П6.3;29.11.2022;129;756;755;754;4;4;1;0;3;3;1;;17;17;0;0;3;3;0;Уроком удовлетворён, менять ничего не стал бы.
70;3080;П6.3;29.11.2022;104;621;620;619;8;4;2;0;0;0;2;;0;0;12;0;0;0;2;Уроком довольна. Мишени  работали. Ответы на вопросы не всегда полные, но будем  добиваться полноты.  Ответила себе на вопрос: полный ответ дает ученик, если он готов к уроку и понимает материал.
71;2771;П6.3;29.11.2022;97;959;628;627;9;2;3;2;0;2;0;;0;10;0;2;0;2;0;Я не удовлетворена уроком. Пришлось одного из учеников успокаивать, вспомнить  и похвалитиь его за прошлые заслуги. С данными учениками придется еще много поработать на последущих уроках.
72;2918;П6.3;01.12.2022;129;755;756;754;1;4;1;0;3;3;4;;15;34;3;0;3;3;2;Удовлетворена работой своих мишеней. Дети очень активно отвечали. Им нравилось, что было много внимания со стороны учителя. Ребята старались  давать полные ответы и дополняли   друг друга.
73;3089;П6.3;01.12.2022;94;600;601;599;8;4;1;0;1;5;3;;1;6;6;0;1;5;3;Хороший результат, большинство ответов с соблюдением правил речи. Учащиеся берут ответственность за правильность рассуждения (говорят Я, мне, мною). Начинают речь с повтора вопроса. Приводят примеры и докозательства.
74;3096;П6.3;01.12.2022;94;601;600;599;7;4;3;0;3;2;2;;5;5;4;0;3;2;2;Удовлетворена, результат хороший. Дети очень радовали. Правила речи собдюдают все, кроме одного ученика слабого. Думаем продолжить работу над правилом речи с ним. 
75;3077;П6.3;02.12.2022;104;618;617;615;6;4;1;0;0;2;4;;0;10;8;0;0;2;4;Уроком довольна. Нужно  добиться того, чтобы  обучающиеся  к данному правилу привыкли. По необходимости исправлять их.
76;3102;П6.3;02.12.2022;94;939;603;599;4;4;1;0;1;5;2;;8;24;3;0;1;5;2;Уроком удовлетворена, данная компетенция очень понравилась, она хорошо дисциплинирует учащихся настраивает на правильное построение ответа на вопрос. Мишени работали активно.
77;3107;П6.3;02.12.2022;94;603;939;599;3;4;1;0;0;1;1;;0;10;6;0;0;1;1;Уроком удовлетворена. Ставлю для себя задачу использовать правила речи чаще на всех уроках. Нужно сразу приучить детей к данному правилу, поправляя их.
