;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
34;789;П3.2;11.04.2022;126;900;899;892;0;0;0;16;9;3;4;0;0;0;0;16;9;3;4;уроком своим удовлетворена. Целью в дальнейшес ставлю,вовлечь в ответы на репродуктивные вопросы средних и слабых учеников.
35;793;П3.2;11.04.2022;126;899;900;892;0;0;0;13;8;3;2;0;0;0;0;13;8;3;2;Удовлетворена.Чтобы активизировать участие детей,использую переориентацию вопроса.Стараюсь подождать несколько секунд,чтобы ребенок мог осмыслить вопрос и сформулировать ответ,даю возможность подумать.Хвалю за достойные ответы.Больше использовать  ромашку Блума.
36;1084;П3.2;11.04.2022;102;656;657;658;0;0;0;2;0;1;1;0;0;0;0;2;0;1;1;В классе нет сильных учеников, поэтому задаются больше репродуктивных вопросов.Думаю что нужно работать над самими вопросами.Что бы они были наиболее точные, содержащие точный ответ
37;1087;П3.2;11.04.2022;102;657;656;658;0;0;0;2;1;0;1;0;0;0;0;2;1;0;1;Сильная ученица отвечала на продуктивные вопросы, иногда ответ занимал немного больше времени, но ответ был полным, точным. Слабому ученику задавались репродуктивные вопросы- приходилось долго ждать ответ,результат есть, ноприходится задавать больше вопросов, что бы дождаться правильного ответа. Надо работать над постановкой  более точных вопросов .
38;583;П3.2;11.04.2022;131;749;746;747;0;0;0;7;2;3;2;0;0;0;0;7;2;3;2;Увеличить число продуктивных вопросов. Репродуктивные вопросы переформулировать в продуктивные.
39;86;П3.2;11.04.2022;83;561;562;560;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;В целом, уроком удовлетворена, но хотелосось бы, чтобы больше звучало ответов на продуктивные вопросы. Думаю, стоит давать больше времени на обдумывание этих вопросов. На будущее- следует продумать продуктивные вопросы, на которые смогут ответить средние и слабые ученики.
40;718;П3.2;11.04.2022;97;628;629;627;0;0;0;3;1;2;0;0;0;0;0;3;1;2;0;Я удовлетворена. Нужно стараться задавать  вопросыи репродуктивные, потому что они освежают в памяти необходимые теоретические знания, и продуктивные, побуждающие школьников применять  имеющиеся знания  в конкретных разнообразных  практических ситуациях. Я считаю , что соотношение репродуктивных и продуктивных вопросов должно быть примерно как 30% к 70%, т. е. воспроизведя теоретические знания,  основное время урока отвести на их практическое применение.
41;725;П3.2;12.04.2022;97;629;628;627;0;0;0;3;1;2;0;0;0;0;0;3;1;2;0;Я удовлетворен уроком. Преобладающим типом вопросов на уроке были продуктивные вопросы, побуждающие учеников думать, а не просто вспоминать старые знания. Продуктивные вопросы оставляют в сознании более прочные знания и приучают к постоянному пополнению знаний самим обучающимся в течении всей жизни.  К  работе с такими вопросами я и хотел бы стремиться.
42;748;П3.2;12.04.2022;121;905;906;909;0;0;0;18;4;10;4;0;0;0;0;9;4;4;1;Уроком удовлетворена, но считаю, что процент продуктивных вопросов должен быть выше.  Необходимо более детально продумывать вопросы к каждому уроку. 
43;779;П3.2;13.04.2022;126;898;897;893;0;0;0;13;7;3;3;0;0;0;0;0;7;3;3;Уроком удовлетворена полностью!В заданиях использую как продуктивный, так репродуктивный способ.Ставлю цель, чтобы участие принимали, не только сильные и все остальные дети, но большее предпочтение надо удилять и слабым.
44;785;П3.2;13.04.2022;126;897;898;893;0;0;0;8;6;2;0;0;0;0;0;8;6;2;0;"Задания использую как репродуктивные, так и продуктивный. Ставлю проблему, в решении которой принимают участие и ""средние"" дети."
45;279;П3.2;13.04.2022;78;556;557;553;0;0;0;8;2;2;4;0;0;0;0;8;2;2;4;Менять ничего не нужно.
46;91;П3.2;13.04.2022;83;562;561;560;0;0;0;8;2;2;4;0;0;0;0;8;2;2;4;Уроком удовлетворена. Слабым ученикам пока сложно отвечать на продуктивные воросы. Думаю, что стоит подобрать такие вопросы, на которые они смогут ответить.
47;966;П3.2;13.04.2022;98;633;632;631;0;0;0;3;0;1;2;0;0;0;0;0;0;1;2;Удовлетворена. Цель достигнута.
48;273;П3.2;14.04.2022;78;557;556;553;0;0;0;5;1;2;2;0;0;0;0;5;1;2;2;Полностью удовлетворена.
49;916;П3.2;14.04.2022;101;654;653;650;0;0;0;20;4;6;10;0;0;0;0;17;4;5;8;категория слабых учеников сегодня была крайне неактивна, думаю, это моя вина,  буду искать решение проблемы
50;959;П3.2;14.04.2022;98;632;633;631;0;0;0;3;0;2;1;0;0;0;0;0;0;2;1;Удовлетворён. Цель достигнута.
51;535;П3.2;15.04.2022;121;908;907;911;0;0;0;10;4;2;4;0;0;0;0;7;4;2;1;Удовлетворена.
52;574;П3.2;15.04.2022;131;745;748;744;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;Больше на уроке задавать продуктивных вопросов особенно сильным обучающимся. Попробовать начать работу на уроке с продуктивных вопросов. Задавать вопросы слабым ученикам не только репродуктивные , но и продуктивные.
53;183;П3.2;15.04.2022;111;800;799;793;0;0;0;18;4;6;8;0;0;0;0;14;4;4;6;Удовлетворена. Ничего не нужно менять. 
54;189;П3.2;15.04.2022;111;799;800;793;0;0;0;22;5;7;10;0;0;0;0;13;5;5;3;Удовлетворена. Ничего не нужно менять.
55;654;П3.2;18.04.2022;113;830;829;828;0;0;0;5;0;4;1;0;0;0;0;5;0;4;1;Весь урок построен таким образом, чтобы отслеживать и активизировать устойчивое внимание учащихся на всех его этапах. Выбранные учителем формы и методы обучения способствовали созданию на уроке положительной атмосферы. По моему мнению, урок прошел успешно, реализованы все поставленные задачи и цели урока. Результативность урока хорошо прослеживалась не этапе рефлексии. Дети смогли выразить свое отношение к изучаемому материалу, дать оценку своей работе.
56;931;П3.2;18.04.2022;72;478;477;476;0;0;0;6;2;3;1;0;0;0;0;5;2;3;0;Выполнением работы удовлетворена. Считаю, что необходимо использовать больше продуктивных вопросов, чтобы обучающиеся размышляли над вопроосами. Считаю, целесообразным продожить работу по данной компетенции.
57;766;П3.2;18.04.2022;126;895;896;894;0;0;0;18;4;8;6;0;0;0;0;15;4;9;2;Уроком удовлетворён. Учитель достиг поставленных целей.
58;636;П3.2;18.04.2022;113;826;827;825;0;0;0;8;2;3;3;0;0;0;0;8;2;3;3;Урок мне понравился, он соответствовал требованиям ФГОС и направлен на формирование ключевых компетентностей учащихся. Учебный материал не давался в готовом виде. На протяжении всего урока дети добывали знания сами. Учителю удалось реализовать намеченный план урока, решить поставленные задачи и сделать выводы. Для каждого ученика создавалась ситуация успеха, что поддерживало высокий уровень мотивации ребенка. Урок проведен на высоком методическом уровне.
59;645;П3.2;18.04.2022;113;827;826;825;0;0;0;11;4;3;4;0;0;0;0;11;4;3;4;Поставленные цели реализованы в полном объеме. Учитель включал элементы проблемного и развивающего обучения. Использование элементов игровой технологии позволило в полном объеме выполнить план урока, не создавая эмоциональной перегрузки для обучающихся. Рекомендации: продолжить работу по формированию навыков скоростного чтения.
60;663;П3.2;18.04.2022;113;829;830;828;0;0;0;9;4;3;2;0;0;0;0;9;4;3;2;На уроке умело использовались различные методические приемы и методы для организации работы учащихся. Методические приемы соответствовали возрасту учащихся, целям урока. Учащиеся на уроке проявили активность, интерес.
61;433;П3.2;18.04.2022;132;719;721;720;0;0;0;4;3;1;0;0;0;0;0;4;3;1;0;Как показал протокол, на уроке преобладают репродуктивные вопросы, которые не требуют от ученика личного вклада, а лишь тестируют его знания. Но на данном этапе уроком я удовлетворена, т. к. увидела, что продуктивные вопросы были заданы именно сильным ученикам (такого результата можно было ожидать). Я смогла теперь поставить следующую цель для себя: работать над формулировками продуктивных вопросов, направленными как на сильных учащихся, так и на средних.
62;741;П3.2;18.04.2022;121;906;905;909;0;0;0;8;2;4;2;0;0;0;0;8;2;4;2;Я полностью доволен результатами. Необходимо больше внимания уделять качеству вопрососв и их распределению между учениками в классе. Целью я могу себе поставить Увеличение репродуктивных вопросов и их преобладание над продуктивными. Я понимаю как достичь этой цели
63;997;П3.2;18.04.2022;92;586;585;584;0;0;0;10;4;3;3;0;0;0;0;10;4;3;3;В целом уроком удовлетворена. На продуктивные вопросы ответили не все. Хотелось бы ,чтобы дети научились свободно, без затруднений отвечать на продуктивные вопросы. Чтобы достичь этой цели, нужно больше работать над развитием критического мышления.
64;283;П3.2;19.04.2022;69;485;486;484;0;0;0;5;3;1;1;0;0;0;0;5;3;1;1;Думаю, урок прошел на хорошем уровне. Увеличила количество продуктивных вопросов. Сильные ученики отвечали в основном на продуктивные вопросы. Слабые ученики отвечали и на репродуктивные и на продуктивные вопросы
65;910;П3.2;19.04.2022;101;652;651;649;0;0;0;20;9;7;4;0;0;0;0;18;9;6;3;Ердякова С.В.: В целом, работой на уроке удовлетворена. Ребята старались работать активно, постаралась задействовать каждого ребёнка. Думаю, стоит продумать работу со слабыми учениками над продуктивными вопросами. 
66;834;П3.2;20.04.2022;105;671;670;672;0;0;0;9;3;3;3;0;0;0;0;9;3;3;3;В целом уроком довольна. Исходя из полученных данных, сделала для себя вывод, что необходимо при работе в группе учитывать возможности учащихся, т.к у кого-то больше знаний в теории, у кого- то лучше получается размышлять, кто- то более силён в репродуктивных вопросах, а кто-то в продуктивных. На мой взгляд, необходимо объединить детей, для улучшения качества знаний и для более плодотворной работы на уроке.
67;842;П3.2;20.04.2022;105;670;671;672;0;0;0;3;0;2;1;0;0;0;0;3;0;2;1;На мой взгляд, необходимо больше продуктивных вопросов, т.к заметила, что это активирует деятельность учащихся. В классе не сильных учеников. Но и средние и слабый ученики работают в меру своих возможностей.
68;1631;П3.2;20.04.2022;107;697;695;696;0;0;0;6;1;3;2;0;0;0;0;6;1;3;2;Несмотря на соотношение продуктивных и репродуктивных вопросов, считаю, что урок у меня получился. Тема урока для шестиклассников достаточно сложная для понимания. Продуктивные вопросы спланированы на этап закрепления знаний. При анализе вижу, что на продуктивные вопросы пытались отвечать   и средние и сильные ученики. Артем и Ульяна не отвечали на продуктивные вопросы потому что тема ими была усвоена на недостаточном уровне. У Евы один продуктивный вопрос пришлось разбить на репродуктивные, чтобы помочь сформулировать правильный ответ. Цель : провести анализ соотношения воросов в других классах, посмотреть зависимость от темы урока.
69;1633;П3.2;20.04.2022;107;695;697;696;0;0;0;6;0;3;3;0;0;0;0;6;0;3;3;Уроком удовлетворена. Не считаю нужным что-либо менять
70;928;П3.2;20.04.2022;101;651;652;649;0;0;0;16;6;6;4;0;0;0;0;13;5;4;4;Постникова С.В.: Работой удовлетворена, 80% обучающихся работали активно. Постараюсь продумать вопросы, чтобы ребята работали более продуктивно.
71;994;П3.2;20.04.2022;92;585;586;584;0;0;0;9;4;3;2;0;0;0;0;9;4;3;2;Развивать умение отвечать на продуктивные вопросы, продлжать развивать критическое мышление обучающихся.
72;354;П3.2;21.04.2022;93;596;597;595;0;0;0;8;2;4;2;0;0;0;0;8;2;4;2;уроком довольна, но хочется, чтобы все ученикимогли отвечать на продуктивные вопросы. Я думаю, что для слабых учеников нужно ставить посильные задачи. Это поможет им быть более уверенными в своих силах
73;360;П3.2;21.04.2022;93;597;596;595;0;0;0;7;2;1;4;0;0;0;0;5;2;1;2;на вопросы отвечали сильные и средний ученики.из слабых учеников отвечали только двое. Необходимо всех вовлечь в работу на уроке. Нужно подобрать дифференцированные задания
74;1025;П3.2;22.04.2022;124;915;914;913;0;0;0;7;0;1;6;0;0;0;0;6;0;1;6;Удовлетворения пока нет никакого. Основная масса ребят не хотят учиться, прилагать усилия к тому, чтобы получить хорошую отметку (хотя бы). Цель: Чтобы дети захотели получать положительные отметки. Как достичь этой цели не понимаю вообще (руки опускаются).
75;570;П3.2;22.04.2022;131;746;749;747;0;0;0;8;3;3;2;0;0;0;0;0;3;3;2;Увеличть количество вопросов на анализ и синтез. Стараться формулировать продуктивные вопросы.
76;429;П3.2;22.04.2022;132;721;719;720;0;0;0;2;0;2;0;0;0;0;0;2;0;2;0;Уроком удовлетворён. Понимаю, что больше репродуктивных вопросов, но на данном уроке, я считаю, были необходимы такие типы вопросов. Благодаря обсуждению с коллегами понял, над чем буду работать дальше.
77;289;П3.2;25.04.2022;69;486;485;484;0;0;0;4;1;3;0;0;0;0;0;4;1;3;0;Не совсем удовлетворена. Недостаточное количество продуктивных вопросов было задано. 
78;825;П3.2;25.04.2022;118;875;876;874;0;0;0;12;6;3;3;0;0;0;0;12;6;3;3;Работой в целом удовлетворена. Выбранная такика помогла избежать молчания, особенно у слабых обучающихся. Слабым ученикам сложно даются продуктивные вопросы, отвечают с трудом , с наводящими, уточняющими вопросами. Считаю, что продуктивные вопросы очень важны для слабых учеников, т.к. способствуют мыслительной деятельности. Стараюсь репродуктивные вопросы переформулировать в продуктивные, для того, чтобы развивалось у детей логоическое мышление и тд.
79;1039;П3.2;26.04.2022;124;917;916;918;0;0;0;3;2;1;0;0;0;0;0;3;2;1;0;"Удовлетворена компетенцией ""Тип вопросов"", так как на уроке удалось использовать достаточное количество разных типов вопросов (в большинстве продуктивных). Ответы на продуктивные вопросы были получены от разных групп ребят."
80;1123;П3.2;26.04.2022;124;916;917;918;0;0;0;6;2;2;2;0;0;0;0;6;2;2;2;"Не удовлетворена компетенцией ""Тип вопросов"", так как на уроке было задано недостаточное количество продуктивных вопросов.В дальнейшем планирую подготовить продуктивные вопросы для разных групп учеников."
81;467;П3.2;26.04.2022;123;835;836;834;0;0;0;10;3;5;2;0;0;0;0;5;1;2;2;Цель: подбирать вопросы для каждого ученика индивидуально.
82;470;П3.2;26.04.2022;123;836;835;834;0;0;0;15;3;8;4;0;0;0;0;15;3;8;4;Цель: распределять равномерно внимание по всему классу. Стараться задавать вопросы каждому ученику.    Продуктивные задания больше нравятся ученикам.
83;733;П3.2;26.04.2022;121;903;904;910;0;0;0;18;5;6;7;0;0;0;0;16;5;6;5;"Удовлетворены. Количество и качество продуктивных вопросов растёт. Количество детей, отвечающих на продуктивные вопросы немного растёт. Сильные дети не участвуют в ответах на репродуктивные вопросы по просьбе учителя, чтобы их ""Уступить"" слабым детям и дать им шанс на усапех. ПРодолжаем работу в данном напрвлении. "
84;134;П3.2;27.04.2022;127;928;929;927;0;0;0;3;1;2;0;0;0;0;0;3;1;2;0;Уроком удовлетворена.Возможность ответить на продуктивные и репродуктивные вопросысильные и средние учащиеся получили одинаково.
85;194;П3.2;27.04.2022;111;801;802;792;0;0;0;21;6;9;6;0;0;0;0;17;2;10;5;Удовлетворены. Необходимо обратить внимание на слабых учеников
86;201;П3.2;27.04.2022;111;802;801;792;0;0;0;21;6;9;6;0;0;0;0;15;5;6;4;Удовлетворены в целом. Можно увеличить количество вопросов. Обратить внимание на более слабых учеников.
87;142;П3.2;28.04.2022;127;929;928;927;0;0;0;7;2;3;2;0;0;0;0;7;2;3;2;Уроком удовлетворена. На репродуктивные вопросы сильные ,слабые и средние учащиеся отвечали одинаково. На продуктивные вопросы слабые дали меньше ответов. На последующих уроках подбирать дляслабых учащихся больше продуктивных вопросов.
88;414;П3.2;28.04.2022;116;817;816;815;0;0;0;9;4;3;2;0;0;0;0;9;4;3;2; На текущий момент результатами довольна. Несмотря на конец учебного года и теплые дни, дети работают активно
89;795;П3.2;29.04.2022;118;876;875;874;0;0;0;23;11;8;4;0;0;0;0;23;11;8;4;Работой в целом удовлетворена. На уроках математики чаще всего детям задаются продуктивные вопросы, слабым ученикам необходима помощь. Репродуктивные вопросы были адресованы слабым и средним учащимся для активизации памяти, алгоритма действий.
90;432;П3.2;04.05.2022;132;719;721;720;0;0;0;4;3;1;0;0;0;0;0;4;3;1;0;Уроком удовлетворена не в полном объёме, т.к. была поставлена цель на увеличение продуктивных вопросов. Буду стараться лучше прорабатывать вопросы при подготовке к уроку.
91;483;П3.2;05.05.2022;108;708;707;706;0;0;0;23;7;12;4;0;0;0;0;18;4;9;5;На данном уроке количество репродуктивных и продуктивных вопросов одинаково. Тяжело давалось отвечать на продуктивные вопросы слабым детям 
92;487;П3.2;05.05.2022;108;707;708;706;0;0;0;25;6;12;7;0;0;0;0;18;4;9;5;На данном уроке количество репродуктивных вопросов превысило продуктивных. Учитель использовал больше разных ключевых слов в вопросах
93;1060;П3.2;06.05.2022;68;520;521;519;0;0;0;14;6;5;3;0;14;9;3;0;0;0;0;
94;1063;П3.2;06.05.2022;68;521;520;519;0;0;0;14;5;6;3;0;10;9;4;0;0;0;0;
95;375;П3.2;06.05.2022;84;565;566;564;0;0;0;4;2;0;2;0;0;0;0;0;2;0;2;Довольна,проведенным уроком.
96;439;П3.2;06.05.2022;104;617;621;616;0;0;0;5;2;1;2;0;0;0;0;5;2;1;2;Уроком удовлетворена. Необходимо усилить работу со слабоуспевающими ребятами, так как не все смогли ответить на продуктивные вопросы, я думаю необходимо увеличить время на ответы. Долго включаются в учебный процесс.
97;384;П3.2;11.05.2022;95;606;607;605;0;0;0;3;1;1;1;0;5;3;2;0;0;0;0;Есть трудности. Во время урока дети все отвечали на вопросы, но слабому ученику было трудно, сложности  возникли и при выполнении заданий. Цель: развивать устную речь детей, посредством использования  продуктивных вопросов, а также заданий касающихся темы урока.
98;386;П3.2;11.05.2022;95;607;606;605;0;0;0;4;2;1;1;0;3;1;1;0;0;0;0;Слабому учащемуся очень сложно работать в таких условиях. На репродуктивные вопросы учащимла легче ответить устно. Вопросы продуктивного характера при усложненном уровне требовали письменного ответа. Не все учащиеся смогли правильно ответить на вопрос. Есть над чем поработать на следующих уроках.
99;526;П3.2;11.05.2022;119;861;862;860;0;0;0;18;3;8;7;0;0;0;0;12;3;5;4;Урок прошел удовлетворительно. Цели урока  достигнуты. Больше работать со слабыми детьми над ответами на продуктивные вопросы.
100;1608;П3.2;11.05.2022;107;697;695;696;0;0;0;7;2;3;2;0;0;0;0;0;0;0;0;На уроке была организована групповая работа. Удовлетворена, что получилось подобрать продуктивные вопросы для групп, требующие развернутых ответов, размышлений.Считаю, что соотношение продуктивных/ репродуктивных вопросов зависит от  класса, изучаемой темы.  Считаю, что важно не только количество продуктивных вопросов, но и качество ответов на них.
101;1611;П3.2;11.05.2022;107;695;697;696;0;0;0;7;1;3;3;0;3;13;15;0;0;0;0;Да, удовлетворена. Считаю нужным планировать вопросы для слабых и средних учащихся. В этом будет цель: сформулировать продуктивные вопросы для слабых и средних учащихся . Понимаю как этого достичь
102;430;П3.2;11.05.2022;132;721;719;720;0;0;0;2;0;2;0;0;0;0;0;2;0;2;0;Уроком удовлетворён, поставленная цель была достигнута. Количество продуктивных вопросов превышает количество репродуктивных.
103;528;П3.2;13.05.2022;119;862;861;860;0;0;0;23;2;14;7;0;0;0;0;14;2;8;4;Уроком удовлетворена. Все цели достигнуты.
104;1088;П3.2;14.05.2022;85;569;570;568;0;0;0;8;3;1;4;0;10;2;3;0;0;0;0;Сложная форма постановки вопроса. На данной этапе вопросы должны быть средние и простые
105;1110;П3.2;16.05.2022;71;473;474;471;0;0;0;14;3;4;7;0;3;4;7;0;0;0;0;"Уроком удовлетворена. В основном дети активны. На уроке было много практической работы, поэтому вопросы были и репродуктивного и продуктивного характера почти в одинаковом количестве. Слабым ученикам старалась задавать репродуктивные вопросы. При формулировании продуктивных вопросов давала больше времени на размышление. Цель: необходимо ативизировать слабых обучающихся на ответы на продуктивные вопросы. Попробую осуществить цель при работе в группах с использованием ""Кубика Блума""."
106;425;П3.2;16.05.2022;98;632;633;631;0;0;0;3;0;2;1;0;0;9;6;0;0;0;0;Уроком удовлетворён.  Вопросы были сформулированы правильно. Дети отвечали на них, старались делать правильные выводы.
