;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments
24;1116;П5.1;16.05.2022;113;827;826;825;0;0;0;11;;;;0;;;;11;;;;Для достижения цели использовались новые педагогические технологии. Учитель успешно решает поставленные задачи. Учащиеся показали высокий уровень познавательных возможностей. Рекомендации: продолжить индивидуальную работу с пассивными учащимися.
25;1496;П5.1;16.05.2022;121;906;905;909;0;0;0;13;;;;0;;;;11;;;;Я полностью доволен результатми. Хотелось бы распределение времени на уроке сделать более рациональным. На следующем уроке я хочу сделать распределение времени на ответ с учетом индивидуальных когнитивных способностей учеников, чтобы больше времени на обдумывание ответа получили слабые ученики. Я полностью понимаю как достичь этой цели
26;479;П5.1;16.05.2022;113;829;830;828;0;0;0;9;;;;0;;;;9;;;;На уроке царила дружелюбная атмосфера, настроение у детей было жизнерадостное, бодрое. На уроке была дисциплина. В конечном итоге работы цели поставленные перед учителем были достигнуты.
27;1523;П5.1;16.05.2022;129;752;753;757;0;0;0;7;;;;0;;;;7;;;;"Ответы учеников отличаются от однословного до  полного развернутого.Ответы сильных учеников ""затягиваются""  во времени, дети стараются проговорить мысль, приводят примеры и доводы. Слабые ученики отвечают кратко, без приведения дополнительной информации.                                                                       Предлагаю сделать для слабых учеников ""слова- подсказки"", ""опора для ответа"" с помощью которых они смогут строить предложения."
28;1524;П5.1;16.05.2022;129;753;752;757;0;0;0;10;;;;0;;;;7;;;;"Удовлетворена частично. Трое учащихся на уроке не отвечали ни одного раза. Ответы слабых учеников краткие. Сильные ученики отвечали развернутыми ответами, приводили примеры, дополняли ответы друг друга. Уучитель на уроке использовала прием ""слова-подсказки"", ""слова-опора"" для ответа с помощью которых ученики формулировали предложения."
29;1492;П5.1;17.05.2022;76;502;501;500;0;0;0;7;;;;0;;;;7;;;;Удовлетворена не совсем. Нужно больше времени давать на ответы учащимся, но это приведет к тому, что все содержание материала на уроке не будет изучено. Это можно достичь, используя на уроке для ответов алгоритм ответа обучающегося. Цель : отработать алгоритм ответов, довести до автоматизма. Это сэкономит время ответа каждого ученика. Вовлечь педагогов школы к использованию этой схемы к опросу учеников.
30;1493;П5.1;17.05.2022;76;501;502;500;0;0;0;7;;;;0;;;;7;;;;"Не совсем удовлетворена. Требуется намного больше времени для проговаривания ответа учащихся, но это приводит к тому что все содержание материала, может быть не изучено. Цель: ""Отработать"" ответы учащихся при помощи схемы ""Алгоритм ответа на вопрос"", используя ее на всех уроках, вовлечь педагогов школы для использования данной схемы при ответе обучающихся."
31;2138;П5.1;05.09.2022;101;654;954;650;5;3;3;19;;;;14;;;;13;;;;Уроком доволен. Как и предполагал, работали те, кто пришел хорошистами из начальной школы. Цель достигнута не в полной мере.
32;2144;П5.1;07.09.2022;101;954;654;650;7;3;4;17;;;;13;;;;12;;;;Не все отвечали, но заинтересованы были все ребята. Хочу немного изменить подход
33;2174;П5.1;07.09.2022;85;569;570;568;8;2;4;9;;;;26;;;;7;;;;Уроком удовлетворены не в полной мере. Скорее всего это зависит от того, что дети только вышли с летних каникул и не до конца включились в работу. 
34;2173;П5.1;09.09.2022;85;570;569;568;3;1;4;10;;;;11;;;;6;;;;На время стоит изменить форму работы, чтобы дети быстрее включались в работу.
35;2155;П5.1;13.09.2022;99;679;681;682;0;3;2;5;;;;15;;;;5;;;;Уроком я довольна. Дети активно работали. Тема урока не позволила задавать много вопросов. 
36;2158;П5.1;14.09.2022;99;681;679;682;0;3;1;11;;;;28;;;;11;;;;Уроком я довольна. Хочется чтобы все дети отвечели полным ответом, могли доказать правиильность своей позиции.
37;2134;П5.1;14.09.2022;101;652;651;649;4;4;2;18;;;;43;;;;15;;;;Ердякова С.В.: Работой на уроке удовлетворена. Ребята старались работать активно, в свою очередь я постаралась задействовать каждого обучающегося. 
38;2142;П5.1;15.09.2022;101;651;652;649;3;3;2;15;;;;27;;;;12;;;;Постникова С.В.: Уроком в целом удовлетворена. Ребята работали достаточно активно. В свою очередь, я старалась прокомментировать каждый ответ обучающихся. 
39;1818;П5.1;26.09.2022;118;875;876;874;0;4;4;12;;;;26;;;;12;;;;Считаю, что учитель тактично и умело подбирает вопросы детям, учитывая индивидуальные возможности детей. Изменять ничего не надо. 
40;1921;П5.1;26.09.2022;108;707;708;706;0;0;0;24;;;;18;;;;13;;;;Работать над связной речью, проговаривать полным ответом. На следующих уроках эти пункты пытаться поправлять
41;1827;П5.1;27.09.2022;118;876;875;874;0;4;4;22;;;;22;;;;22;;;;Работой удовлетворена. В кратце повторили пройденный материал, ответы детей удовлетворяют: быстро, по делу. Думаю, что время речи детей зависит от сложности материала и, конечно, от индивидуальных возможностей.
42;2587;П5.1;04.10.2022;105;671;670;672;3;4;2;9;;;;17;;;;9;;;;Уроком удовлетворена. Каждый ученик имел возможность ответить на уроке и поучаствовать в дискуссии.
43;2332;П5.1;04.10.2022;129;759;758;751;0;0;0;7;;;;0;;;;0;;;;Результатами удовлетворена частично, так как 100% учащихся на уроке отвечали, но среднее время затраченное на ответы каждым учеником составляет всего 1,5 минуты, что считаю недостаточным для развития речи учащихся. Следует, больше задавать вопросов на уроке и требовать от учеников  полные ответы.
44;2588;П5.1;04.10.2022;105;670;671;672;8;3;3;3;;;;8;;;;3;;;;Уроком в целом удовлетворена. Каждый ученик имел возможность ответить на уроке. Следует обратить внимание на то, чтобы ученики давали более развёрнутые ответы на вопросы.
45;2333;П5.1;04.10.2022;129;756;755;754;0;4;0;9;;;;46;;;;8;;;;Уроком удовлетворен. Обратная связь с обучающимися прослеживалась. На данном уроке работали активно.
46;2519;П5.1;04.10.2022;95;606;607;605;7;3;3;3;;;;16;;;;3;;;;Удовлетворена. Были некоторые недочеты, но ответы были в основном полными, что очень порадовало.
47;2523;П5.1;04.10.2022;95;607;606;605;6;3;3;4;;;;20;;;;4;;;;Урок эффективен по уровню получаемых знаний, умений навыков и способов деятельности на достаточном уровне.Удовлетворена. Ответы были в основном полными..
48;2331;П5.1;05.10.2022;129;758;759;751;0;0;0;11;;;;0;;;;0;;;;Результатами удовлеторена. Все дети на уроке работали, отвечали на поставленые вопросы. Большее время на уроке (2,55 мин * 11 уч = 28 мин) отвечали ученики.
49;2280;П5.1;05.10.2022;68;517;518;516;2;3;3;23;;;;54;;;;23;;;;Результатом в целом удовлетворена. Обучающимся необходимо разное время для высказывания ответа на вопрос. Более сильные отвечают дольше пытаються дать развёрнутый ответ, но иногда не сосем верно.  Более слабые обучающиеся отвечают односложно. Таким ребятам надо задавать дополнительные вопросы, что бы вывести их на развернутый ответ Цель подвести детей к более развернутому ответу, а для этого надо задавать навадящие вопросы и давать время на обдумывание. 
50;2334;П5.1;06.10.2022;129;755;756;754;0;4;0;12;;;;44;;;;9;;;;"Думаю, что цель урока была достигнута, среднее время потраченое учащимися на ответ 4,4 сек. - это норма, так как урок проходил в 1 классе и тема урока была ""Закрепление изученного"""
51;2628;П5.1;06.10.2022;111;802;795;792;0;4;2;14;;;;0;;;;0;;;;Уроком удовлетворена. Все ребята активно отвечали, никто не остался незамеченным.
52;2207;П5.1;06.10.2022;126;896;895;894;6;3;3;19;;;;54;;;;19;;;;Уроком удовлетворена.Довольна тем, как отвечали дети.Урок, считаю был продуктивным, благодаря правильно подобранным вопросам. К каждому ребёнку был индивидуальный подход.Думаю продолжать работу в том же духе.
53;2276;П5.1;06.10.2022;68;518;517;516;2;4;1;21;;;;85;;;;21;;;;Уроков удовлетворена. Ребятам дается определенное время  для размышления, поэтому достижимая цель учителя  была достигнута. 
54;2631;П5.1;06.10.2022;111;796;802;792;0;3;0;19;;;;0;;;;19;;;;Удовлетворена результатом урока. Возможность ответить получили все, больше внимания нужно будет уделить построению ответов слабых учеников.
55;2530;П5.1;07.10.2022;97;959;628;627;9;2;4;2;;;;17;;;;2;;;;"Я не совсем удовлетворена. Один из учеников  был чем-то отвлечен, невнимательно слушал и мешкал с ответами, и ответы были немногословны, в основном кратки .Этот ребенок из проблемной семьи, у подростка часто бывает плохое настроение. Постараюсь ""разговорить ""его в добрую минуту. Второй ученик работал получше, "" вытягивал ""нить разговора на уроке, но на некоторые воросы думал минуты по 3. Этот ребенок  пропустил несколько уроков из-за болезни. Класс со средними реальными возможностями. "
56;2205;П5.1;07.10.2022;126;898;897;893;11;4;2;13;;;;20;;;;13;;;; старалась на уроках   развивать речь учащихся, поэтому наряду с репродуктивными ответами  вызывает учащихся на размышления. Поэтому рада продолжительным ответам. Для этого старалась  правильно формулировать вопрос. Хотелось бы больше времени уделять таким ответам. К сожалению , не всегда это получается.
57;2206;П5.1;07.10.2022;126;898;897;893;11;4;2;13;;;;20;;;;13;;;;Учитель старается  на уроках   развивать речь учащихся, поэтому наряду с репродуктивными ответами  вызывает учащихся на размышления. Поэтому рада продолжительным ответам. Для этого старается  правильно формулировать вопрос. Хотелось бы больше времени уделять таким ответам. К сожалению , не всегда это получается.
58;2527;П5.1;08.10.2022;97;628;959;627;10;3;2;4;;;;15;;;;4;;;;На уроке литературы мне нужно развивать речь учащихся, поэтому наряду с репродуктивными ответами(краткими, назнание некоторых фактов текста) стараюсь вызывать учащихся на размышления, на анализ явлений текста( характеристика образов, анализ ИВС, композиции ипр.). Поэтому рада монологическим продолжительным ответам.Для этого стараюсь правильно формулировать вопрос. Хотелось бы болше времени уделять монологическим ответам. К сожалению , не всегда это получается.
59;2358;П5.1;11.10.2022;128;739;738;737;8;3;2;3;;;;15;;;;3;;;;Урок в целом прошел удовлетворительно. Цель урока достигнута.
60;2359;П5.1;11.10.2022;128;738;739;737;5;3;2;3;;;;12;;;;3;;;;Урок в целом прошел удовлетворительно.  Я довольна ответами учеников. Цель урока достигнута.
61;2367;П5.1;11.10.2022;133;728;725;933;1;4;4;9;;;;45;;;;9;;;;Урок прошел хорошо. Но есть, что надо изменить. Дети первого класса ещё только начали высказываться. Нужно в дальнейшем разговорить детей, которые говорят только тогда, когда их спрашивает учитель.
62;2509;П5.1;11.10.2022;93;597;596;595;7;3;2;7;;;;37;;;;7;;;;Я считаю,что урок получился. Неплохо прошел устный счет. Все ученики были активны, хотя и допускали ошибки. В течение урока много успели прорешать. У доски побывали практически все. На последующих уроках планирую увеличить время для самостоятельной работы
63;2507;П5.1;11.10.2022;93;596;597;595;5;3;2;10;;;;54;;;;10;;;;это был урок обобщающего повторения. Ребята все были активны без исключения. Кто-то отвечал уверенно, кто-то не очень. Время, затраченное на ответ, было разным. Объемные ответы не были предусмотрены, так что все задуманное получилось
64;2557;П5.1;12.10.2022;1;664;665;663;3;3;4;11;;;;43;;;;11;;;; В целом, я удовлетворена уроком. Анна Владимировна умело использовала разные формы работы, помогающие детям правильно строить свои ответы и делать выводы. Для себя определила цель - осваивать навыки активного слушания.
65;2544;П5.1;12.10.2022;123;838;839;837;8;4;1;8;;;;55;;;;8;;;;Уроком удовлетворена, считаю, что все прошло хорошо.
66;2384;П5.1;13.10.2022;125;842;841;843;5;4;4;21;;;;29;;;;21;;;;На уроке ребята отвечали не развернуто. Ставлю перед содой задачу: обратить внимание на полноту ответа.
67;2385;П5.1;13.10.2022;125;841;842;843;3;4;2;16;;;;19;;;;16;;;;Уроком в целом удовлетворена. Каждый ученик имел возможность ответить на уроке. Следует обратить внимание на то, чтобы ученики давали более развёрнутые ответы на вопросы.
68;2543;П5.1;13.10.2022;123;839;838;837;9;4;1;10;;;;55;;;;10;;;;Уроком удовлетворена, но хотелось бы больше времени уделять слабым ученикам.
69;2443;П5.1;18.10.2022;78;556;949;553;4;4;3;6;;;;27;;;;6;;;;Нужно развивать грамматически правильную устную речь. Необходимо использовать различные методические приемы по формированию устной речи.
70;2563;П5.1;19.10.2022;1;659;668;666;11;4;1;3;;;;12;;;;3;;;;"урок прошел на "" высоте"" , дети работали в полную силу, было интересно"
71;2446;П5.1;19.10.2022;78;949;556;553;7;4;3;4;;;;21;;;;4;;;;Цель - увлечь в работу весь класс - считаю, достигнутой. Новая задача - выработка полноценного и быстрого ответа. Достичь этого результата можно. Главное, не изменять своим уже работающим методам. 
72;2564;П5.1;20.10.2022;1;662;661;660;7;4;1;6;;;;6;;;;6;;;;Уроком удовлетворена, возможно рассмотреть работу в парах (сильный/слабый). Поставленная цель достигнута.
73;2546;П5.1;21.10.2022;123;835;836;834;1;4;1;10;;;;34;;;;10;;;;Уроком удовлетворена, считаю, что все прошло хорошо.
74;2545;П5.1;21.10.2022;123;836;835;834;1;4;1;13;;;;31;;;;10;;;;Уроком удовлетворена. Нужно изменить - опро всего класса. Цель- развивать в учениках уверенные развернутые ответы
75;2208;П5.1;25.10.2022;126;899;891;892;3;3;3;13;;;;13;;;;10;;;;Были  на уроке использованы разные приемы:говорение, слушание, чтение,речь про себя.Этапы распеделения выдержаны по времени. Использовать больше словесых и практических методов.
76;2212;П5.1;25.10.2022;126;891;899;892;8;4;2;15;;;;25;;;;15;;;;Думаю, что у меня всё получилось. Цели урока были достигнуты. Я сумела смотивировать учащихся, но не всех,  на учебную деятельность. В будущем хочу урок построить так, чтобы 100% детей приняли активное участие на уроке.
77;2690;П5.1;07.11.2022;111;802;795;792;0;2;3;14;;;;0;;;;12;;;;Не совсем удовлетворена резудльтатом. Сложно рассчитать время ответа обучающегося. Необходимо увеличить время наответ для определенной категории детей, попробовать сократить количество вопросов и поработать над содержанием проблемных вопросов.
78;2696;П5.1;07.11.2022;111;795;802;792;0;4;3;24;;;;0;;;;24;;;;Удовлетворена результатом, удалось выбрать правильные формы работы на уроке, для отработки умения давать полные, исчерпывающие ответы.  Требуется еще уделить внимание времени ответа детей. Для этого определила категории детей, которым необходимо давать больше времени на ответ (мишени). Разработать и внедрить карточки-помошники ( с опорными схемами) в помощь  грамотно, полно и доказательно строить ответ.
79;2734;П5.1;08.11.2022;133;725;728;933;7;4;1;2;;;;24;;;;2;;;;Уроком довольны. Девочки работали хорошо. Отвечали на все вопросы. Как будут работать на открытом уроке, узнаем скоро.
80;3063;П5.1;09.11.2022;73;482;481;480;0;0;0;9;;;;0;;;;9;;;;На уроке были задействованы все дети, кто- то в большей, кто-то в меньшей степени. Мишени чувствовали себя более уверенно. Тянули руки для ответа ( ушло стеснение за неправильный ответ) Хотелось бы уделять внимание всем детям в равной степени.
81;2684;П5.1;09.11.2022;111;796;795;792;0;2;3;16;;;;0;;;;16;;;;Не совсем удовлетворена результатом урока. Считаю необходимым поработать над более развернутыми и полными ответами детей слабого уровня. 
82;2705;П5.1;09.11.2022;114;821;820;819;7;4;1;4;;;;28;;;;4;;;;Уроком удовлетворена. Урок прошел по плану, дети активны, задают много вопросов и стараются сами ответить на вопросы своих одноклассников.
83;3064;П5.1;10.11.2022;73;481;482;480;0;0;0;9;;;;0;;;;9;;;;Уроком удовлетворена частично, больше внимания уделяется сильным детям, слабым практически не уделяется внимания. Хотелось бы, чтобы внимание уделялось в равной степени как слабым, так и сильным ученикам.
84;2706;П5.1;10.11.2022;114;820;821;819;7;4;4;4;;;;68;;;;4;;;;Уроком удовлетворена. Если сравнивать с предыдущими показателями, то могу отметить, что время,потраченное учащимися на ответы, увеличилось. Это с учетом самостоятельной работы (15 минут). Я говорить стала меньше. Хочу, чтобы и в дальнейшем показатели изменялись у учеников в сторону увеличения, а у меня в сторону уменьшения. Для этого тщательнее буду продумывать план урока, подбирать задания.
85;2707;П5.1;10.11.2022;114;823;818;819;0;4;1;3;;;;15;;;;3;;;;Урок вполне понравился дети старались отвечать на вопросы полными ответами. Хотя в самом начале урока я сделала акцент на то, чтобы дети давали полные ответы (нвпомнила им). Мне хотелось, чтобы дети учились давать полный ответ, а не одним словом и у нас это получилось. Теперь будем закреплять на следующих уроках.
86;2698;П5.1;11.11.2022;111;800;799;793;0;2;3;16;;;;0;;;;9;;;;Частично удовлетворена, так как получилось, что не так много детей отвечали на уроке. И время ответов детей различно. От 40 секунд до минуты.
87;2701;П5.1;11.11.2022;111;799;800;793;0;2;3;22;;;;0;;;;19;;;;Не совсем удовлетворена результатом. Подведение итогов выявило следующую ситуацию. Существует категория детей, которым необходимо давать больше времени на ответ. Некоторым ребятам хватает 50-60 секунд, а некоторым не хватает и полторы минуты. Попробуем это все отработать на протоколе следующего уровня по этой же теме.
88;2709;П5.1;11.11.2022;114;818;823;819;3;4;1;3;;;;45;;;;3;;;;Удолетворена уроком. Стараться научить обучающихся соблюдать правило полного ответа. Напоминать им, поправлять, просить повторно произнести , но уже полным ответом.
89;3084;П5.1;14.11.2022;94;600;601;599;8;3;4;11;;;;16;;;;11;;;;Все работали активно, всех опросила. Речь сильных учащихся обстоятельная, содержит собственные размышления, наблюдения, аргументированная, грамотная. Речь слабых учащихся менее содержательная, бедный словарный запас! Нет хорошего знания того о чем говорят. Цель: работать над логичностью, последовательностью, четкостью построения речи. Давать план ответа по заданной теме. Хорошие знания материала помогает не пропустить чего-то существенного, важного, переходить от одной части к другой, не повторять одного и того же по несколько раз.
90;3091;П5.1;14.11.2022;94;601;600;599;7;4;1;10;;;;14;;;;10;;;;В зависимости от впроса время ответа разное (конкретные вопросы и вопросы, требющие развернутых ответов). Учащиеся все отвечают и работают на уроке.
91;2762;П5.1;22.11.2022;89;611;608;612;0;0;0;10;;;;38;;;;10;;;;Уроком удовлетворена. Изменять что-то не хочу. Цель достигнута.
92;2759;П5.1;23.11.2022;89;608;611;609;0;0;0;2;;;;23;;;;2;;;;Уроком удовлетворена . Время на ответы у детей зависит от сложности вопроса . В среднем от 2 секунд до  20 секунд. Достижимая цель : распределение времени на ответы в структуре урока.
93;3023;П5.1;24.11.2022;87;580;581;579;7;3;3;9;;;;27;;;;7;;;;"Ответы обучающихся получились односложные. Необходимо добиться более полных ответов. Я думаю, помочь могут формулировки вопросов, которые требуют развернутого ответа. Нужно выработать критерии оценки устного ответа  и ознакомить с ними обучающихся, чтобы при ответе они понимали на какую оценку ""тянет"" их ответ."
94;3025;П5.1;25.11.2022;87;581;580;579;7;4;3;8;;;;33;;;;7;;;;Уроком удовлетворена, так как работали все ученики, один выполнял индивидуальное задание. Хотелось бы, чтобы дети давали более развернутые ответы, а не односложные. Надо формулировать вопрос так, чтобы не было возможности отвечать односложно.
95;2798;П5.1;30.11.2022;110;714;715;713;0;0;0;19;;;;0;;;;11;;;;Целью первой части урока было опросить учащихся по изученной на прошлом уроке теме. Уроком удовлетворена. Почти шестьдесят процентов учащихся класса были опрошены.Во времени учащихся никто не ограничивал, давали время подумать и высказать все свои мысли по заданному вопросу. Все ученики получили оценки. 
96;2799;П5.1;30.11.2022;110;715;714;713;0;0;0;19;;;;0;;;;10;;;;Урокомв целом  удовлетворена. Времени для ответа учащимся давалось достаточно. Хотелось бы, чтобы сократилось время на обдумывание ответа. Может стоит в начале урока дать время на повторение материала. 
